측정일자,측정시간,지역,지역명,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례
2024-09-02,17:07,서울,관악구,과천대로,서울특별시 관악구 남현동,서울특별시 관악구 남현동 산93-5임,29,67,9,매우좋음
2024-09-02,16:41,서울,관악구,남부순환로,서울특별시 관악구 신림동 1674-6도,서울특별시 동작구 사당동 1112도,29,66,10,매우좋음
2024-09-02,16:32,서울,관악구,문성로,서울특별시 관악구 신림동 808-263천,서울특별시 관악구 신림동 산122-13 도,28,69,8,매우좋음
2024-09-02,16:10,서울,관악구,호암로,서울특별시 관악구 신림동 산102-11임,서울특별시 관악구 신림동 288-7 도,27,74,14,매우좋음
2024-09-02,15:53,서울,관악구,쑥고개로,서울특별시 관악구 봉천동 1693-29도,서울특별시 관악구 신림동 808-133천,29,67,13,매우좋음
2024-09-02,15:42,서울,관악구,양녕로,서울특별시 관악구 봉천동 1718-11 도,서울특별시 관악구 봉천동 979-5도,27,72,57,좋음
2024-09-02,15:39,서울,관악구,성현로,서울특별시 관악구 봉천동 7-17도,서울특별시 관악구 봉천동 1718-11 도,27,73,14,매우좋음
2024-09-02,15:29,서울,관악구,관악로,서울특별시 관악구 신림동 145-6 도,서울특별시 관악구 봉천동 1000-4도,29,68,8,매우좋음
2024-09-02,15:10,서울,관악구,신림로,서울특별시 관악구 신림동 1466-4천,서울특별시 관악구 신림동 145-6 도,28,68,13,매우좋음
2024-09-02,14:57,서울,관악구,은천로,서울특별시 관악구 봉천동 7-17도,서울특별시 관악구 봉천동 976-9천,28,70,13,매우좋음
2024-09-02,14:48,서울,관악구,낙성대로,서울특별시 관악구 봉천동 산37-2임,서울특별시 관악구 봉천동 1693-38도,27,74,21,매우좋음
2024-09-02,14:27,서울,관악구,봉천로,서울특별시 관악구 신림동 1677-5천,서울특별시 관악구 봉천동 1693-66구,27,71,14,매우좋음
2024-09-02,14:15,서울,관악구,신사로,서울특별시 관악구 신림동 1674도,서울특별시 관악구 신림동 22답,27,73,12,매우좋음
2024-09-02,13:56,서울,관악구,난곡로,서울특별시 관악구 신림동 산87-11도,서울특별시 관악구 신림동 534천,26,75,12,매우좋음
2024-09-02,13:21,서울,구로구,서해안로,서울특별시 구로구 항동 산50-10 도,서울특별시 구로구 개봉동 237-12 철,26,76,13,매우좋음
2024-09-02,13:07,서울,구로구,부일로,서울특별시 구로구 궁동 197-63 도,서울특별시 구로구 온수동 56도,26,76,17,매우좋음
2024-09-02,12:56,서울,구로구,고척로,서울특별시 구로구 고척동 186-4 도,서울특별시 구로구 오류동 6-2도,26,75,20,매우좋음
2024-09-02,12:50,서울,구로구,중앙로,서울특별시 구로구 고척동 69-9도,서울특별시 양천구 신정동 620-2도,26,74,44,매우좋음
2024-09-02,12:42,서울,구로구,개봉로,서울특별시 구로구 개봉동 403-97도,서울특별시 구로구 개봉동 139-4 도,26,75,79,좋음
2024-09-02,12:33,서울,구로구,금오로,서울특별시 구로구 천왕동 278-3 도,서울특별시 구로구 천왕동 12-2도,24,83,27,매우좋음
2024-09-02,12:22,서울,구로구,천왕로,서울특별시 구로구 오류동 352-10 도,서울특별시 구로구 천왕동 278-3 도,24,83,9,매우좋음
2024-09-02,12:10,서울,구로구,오리로,서울특별시 구로구 궁동 5 도,서울특별시 구로구 천왕동 3-5천,25,80,12,매우좋음
2024-09-02,11:28,서울,구로구,경인로,서울특별시 구로구 신도림동 330-7도,서울특별시 구로구 온수동 44-23 도,26,73,24,매우좋음
2024-09-02,11:17,서울,구로구,새말로,서울특별시 구로구 구로동 1-25 천,서울특별시 구로구 구로동 496-128도,25,73,24,매우좋음
2024-09-02,14:33,서울,서초구,양재대로,서울특별시 서초구 염곡동 305도,서울특별시 서초구 우면동 420-2 도,28,65,12,매우좋음
2024-09-02,14:27,서울,서초구,논현로,서울특별시 강남구 도곡동 207 도,서울특별시 서초구 양재동 403 도,28,64,14,매우좋음
2024-09-02,14:16,서울,서초구,남부순환로,서울특별시 서초구 방배동 504-1도,서울특별시 강남구 도곡동 207 도,27,67,15,매우좋음
2024-09-02,14:00,서울,서초구,동작대로,서울특별시 서초구 반포동 1333천,서울특별시 서초구 방배동 504-1도,28,64,14,매우좋음
2024-09-02,13:48,서울,서초구,고무래로,서울특별시 서초구 반포동 131-3 천,서울특별시 서초구 반포동 128-7 도,27,65,15,매우좋음
2024-09-02,13:36,서울,서초구,사임당로,서울특별시 서초구 서초동 1748-33도,서울특별시 서초구 서초동 1374도,27,66,17,매우좋음
2024-09-02,13:29,서울,서초구,명달로,서울특별시 서초구 서초동 1748-10도,서울특별시 서초구 서초동 1748-51도,27,68,14,매우좋음
2024-09-02,13:21,서울,서초구,서초대로,서울특별시 서초구 서초동 1373도,서울특별시 서초구 방배동 2989도,27,66,12,매우좋음
2024-09-02,12:59,서울,서초구,효령로,서울특별시 서초구 방배동 504-1도,서울특별시 서초구 서초동 1374도,26,68,19,매우좋음
2024-09-02,12:30,서울,서초구,방배로,서울특별시 서초구 방배동 805 도,서울특별시 서초구 방배동 1034-2도,26,68,12,매우좋음
2024-09-02,12:16,서울,서초구,반포대로,서울특별시 서초구 서초동 1748-47도,서울특별시 서초구 반포동 651천,27,66,13,매우좋음
2024-09-02,12:07,서울,서초구,서초중앙로,서울특별시 서초구 반포동 128-7 도,서울특별시 서초구 서초동 1748-45도,26,67,18,매우좋음
2024-09-02,11:58,서울,서초구,잠원로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 반포동 128-7 도,26,68,16,매우좋음
2024-09-02,11:35,서울,서초구,신반포로,서울특별시 서초구 반포동 1340제,서울특별시 서초구 반포동 749-18도,26,67,24,매우좋음
2024-09-02,11:25,서울,서초구,사평대로,서울특별시 서초구 서초동 1373도,서울특별시 서초구 방배동 1302천,26,68,11,매우좋음
2024-09-02,11:07,서울,서초구,서운로,서울특별시 서초구 서초동 1376도,서울특별시 서초구 서초동 1413도,25,68,9,매우좋음
2024-09-02,10:26,서울,서초구,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,25,65,14,매우좋음
2024-09-02,15:25,서울,영등포구,도영로,서울특별시 영등포구 영등포동 647-5도,서울특별시 영등포구 대림동 623-2 제,28,63,9,매우좋음
2024-09-02,15:12,서울,영등포구,영중로,서울특별시 영등포구 영등포동8가 86-3 도,서울특별시 영등포구 영등포동4가 440-10도,27,63,5,매우좋음
2024-09-02,15:07,서울,영등포구,버드나루로,서울특별시 영등포구 영등포동2가 174-1도,서울특별시 영등포구 영등포동8가 88-1 도,28,63,7,매우좋음
2024-09-02,14:54,서울,영등포구,경인로,서울특별시 영등포구 문래동2가 68 천,서울특별시 영등포구 여의도동 3-9도,28,63,5,매우좋음
2024-09-02,14:34,서울,영등포구,문래로,서울특별시 영등포구 영등포동4가 53-3도,서울특별시 영등포구 문래동6가 45-2도,27,63,8,매우좋음
2024-09-02,13:51,서울,용산구,원효로,서울특별시 용산구 원효로1가 109-1도,서울특별시 용산구 청암동 110 도,27,65,7,매우좋음
2024-09-02,13:33,서울,용산구,백범로,서울특별시 용산구 효창동 5-654도,서울특별시 용산구 한강로1가 97도,26,67,6,매우좋음
2024-09-02,13:27,서울,용산구,새창로,서울특별시 용산구 한강로2가 181-2도,서울특별시 용산구 도원동 27도,27,66,6,매우좋음
2024-09-02,13:09,서울,용산구,서빙고로,서울특별시 용산구 한남동 773-17철,서울특별시 용산구 한강로3가 43-1도,26,69,5,매우좋음
2024-09-02,13:00,서울,용산구,독서당로,서울특별시 용산구 한남동 539-1도,서울특별시 용산구 한남동 60-69도,26,68,5,매우좋음
2024-09-02,12:54,서울,용산구,한남대로,서울특별시 용산구 한남동 산9-19임,서울특별시 용산구 한남동 782천,26,70,5,매우좋음
2024-09-02,12:47,서울,용산구,소월로,서울특별시 용산구 후암동 30-82대,서울특별시 용산구 한남동 726-468도,24,74,5,매우좋음
2024-09-02,12:32,서울,용산구,녹사평대로,서울특별시 용산구 서빙고동 287-3천,서울특별시 중구 회현동1가 산1-2임,26,68,6,매우좋음
2024-09-02,12:16,서울,용산구,이촌로,서울특별시 용산구 원효로4가 113-54천,서울특별시 용산구 서빙고동 288-1천,26,71,9,매우좋음
2024-09-02,12:04,서울,용산구,청파로,서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,26,71,20,매우좋음
2024-09-02,11:48,서울,용산구,한강대로,서울특별시 용산구 이촌동 372천,서울특별시 용산구 동자동 43-207도,26,70,12,매우좋음
2024-09-02,15:20,서울,서대문구,통일로,서울특별시 서대문구 홍은동 164-46도,서울특별시 서대문구 홍제동 47-32구,27,64,8,매우좋음
2024-09-02,15:03,서울,서대문구,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,27,64,10,매우좋음
2024-09-02,14:53,서울,서대문구,응암로,서울특별시 서대문구 북가좌동 398 도,서울특별시 서대문구 북가좌동 359-1도,27,64,10,매우좋음
2024-09-02,14:40,서울,서대문구,연희로,서울특별시 서대문구 홍은동 226-4도,서울특별시 서대문구 창천동 516도,26,66,10,매우좋음
2024-09-02,14:30,서울,서대문구,세검정로,서울특별시 서대문구 홍제동 4-4 임,서울특별시 서대문구 홍은동 53-27대,26,66,27,매우좋음
2024-09-02,14:06,서울,서대문구,모래내로,서울특별시 서대문구 남가좌동 110-4천,서울특별시 서대문구 홍제동 161-1 도,26,67,12,매우좋음
2024-09-02,14:01,서울,서대문구,수색로,서울특별시 서대문구 북가좌동 415 도,서울특별시 서대문구 연희동 542-77 천,26,66,14,매우좋음
2024-09-02,12:58,서울,서대문구,성산로,서울특별시 서대문구 현저동 935도,서울특별시 서대문구 연희동 542-77 천,26,67,7,매우좋음
2024-09-02,12:41,서울,중구,남대문로,서울특별시 중구 남대문로1가 9도,서울특별시 중구 남대문로4가 24도,26,66,9,매우좋음
2024-09-02,12:33,서울,중구,세종대로,서울특별시 중구 남대문로5가 67-2대,서울특별시 중구 태평로1가 63-17도,26,67,9,매우좋음
2024-09-02,12:26,서울,중구,통일로,서울특별시 중구 충정로1가 88-8도,서울특별시 중구 봉래동2가 130도,26,69,14,매우좋음
2024-09-02,12:21,서울,중구,서소문로,서울특별시 중구 태평로2가 113-1도,서울특별시 중구 의주로1가 180-1도,26,69,9,매우좋음
2024-09-02,12:13,서울,중구,을지로,서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,26,68,13,매우좋음
2024-09-02,12:06,서울,중구,삼일대로,서울특별시 중구 장충동2가 산 14-21임,서울특별시 중구 장교동 46-4 도,27,64,7,매우좋음
2024-09-02,11:48,서울,중구,장충단로,서울특별시 중구 을지로6가 18-214도,서울특별시 중구 장충동2가 산 5-7도,25,70,11,매우좋음
2024-09-02,11:37,서울,중구,동호로,서울특별시 중구 신당동 309-61 공,서울특별시 중구 방산동 5-1도,26,71,14,매우좋음
2024-09-02,11:30,서울,중구,다산로,서울특별시 중구 흥인동 163-1도,서울특별시 중구 신당동 산 24-110도,25,71,17,매우좋음
2024-09-02,11:16,서울,중구,난계로,서울특별시 중구 신당동 85-730대,서울특별시 중구 황학동 2472-1천,25,74,11,매우좋음
2024-09-02,10:54,서울,중구,퇴계로,서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,26,68,14,매우좋음
2024-09-02,13:39,서울,도봉구,마들로,서울특별시 도봉구 창동 796 천,서울특별시 도봉구 도봉동 11-8 답,25,75,38,매우좋음
2024-09-02,13:02,서울,도봉구,도당로,서울특별시 도봉구 쌍문동 20-7도,서울특별시 도봉구 방학동 726-65 도,25,76,63,좋음
2024-09-02,12:48,서울,도봉구,방학로,서울특별시 도봉구 방학동 18-5천,서울특별시 강북구 우이동 산103-1도,25,74,19,매우좋음
2024-09-02,12:35,서울,도봉구,노해로,서울특별시 도봉구 쌍문동 358-7도,서울특별시 도봉구 창동 21-1천,24,77,26,매우좋음
2024-09-02,12:23,서울,도봉구,덕릉로,서울특별시 도봉구 창동 756-164 천,서울특별시 도봉구 창동 737-8천,25,77,22,매우좋음
2024-09-02,12:05,서울,도봉구,해등로,서울특별시 도봉구 쌍문동 509-11도,서울특별시 도봉구 창동 산135-1도,24,78,29,매우좋음
2024-09-02,12:00,서울,도봉구,삼양로,쌍문동 513-2대,쌍문동 424-31천,24,82,16,매우좋음
2024-09-02,10:44,서울,도봉구,도봉로,서울특별시 도봉구 도봉동 368-2 도,서울특별시 도봉구 창동 737-1 천,23,80,44,매우좋음
2024-09-03,14:19,경기,안양시 만안구,삼막로,경기도 안양시만안구 석수동 100도,서울특별시 관악구 신림동 산56-2 임,32,51,13,매우좋음
2024-09-03,14:06,경기,안양시 만안구,석수로,경기도 안양시만안구 석수동 333-1도,경기도 안양시만안구 석수동 355-4전,31,52,13,매우좋음
2024-09-03,14:00,경기,안양시 만안구,충훈로,경기도 안양시만안구 박달동 126-2 도,경기도 안양시만안구 석수동 796-1도,32,51,8,매우좋음
2024-09-03,13:50,경기,안양시 만안구,병목안로,경기도 안양시만안구 안양동 산79-3임,경기도 안양시만안구 안양동 1189-1도,32,51,7,매우좋음
2024-09-03,13:20,경기,안양시 동안구,벌말로,경기도 안양시동안구 관양동 130-3도,경기도 안양시동안구 평촌동 951도,31,51,6,매우좋음
2024-09-03,13:04,경기,안양시 동안구,관악대로,경기도 안양시동안구 비산동 593천,경기도 안양시동안구 관양동 146-4도,31,52,11,매우좋음
2024-09-03,11:46,경기,안양시 동안구,평촌대로,경기도 안양시동안구 호계동 1214도,경기도 안양시동안구 비산동 47-4전,30,50,13,매우좋음
2024-09-03,11:25,경기,안양시 동안구,흥안대로,경기도 안양시동안구 관양동 1563 도,경기도 안양시동안구 호계동 1037도,30,49,7,매우좋음
2024-09-03,11:13,경기,안양시 동안구,달안로,경기도 안양시동안구 비산동 1144도,경기도 안양시동안구 관양동 1622도,29,52,57,좋음
2024-09-03,11:03,경기,안양시 동안구,학의로,경기도 안양시동안구 평촌동 2-1 천,경기도 안양시동안구 비산동 1144도,29,52,12,매우좋음
2024-09-03,10:56,경기,안양시 동안구,부림로,경기도 안양시동안구 평촌동 985도,경기도 안양시동안구 관양동 1622도,29,52,5,매우좋음
2024-09-03,10:40,경기,안양시 동안구,관평로,경기도 안양시동안구 관양동 1526도,경기도 안양시동안구 평촌동 141-2 도,29,52,11,매우좋음
2024-09-03,10:28,경기,안양시 동안구,동안로,경기도 안양시동안구 호계동 1167도,경기도 안양시동안구 비산동 1063도,28,55,5,매우좋음
2024-09-03,12:54,경기,화성시,효행로,경기도 화성시 봉담읍 수영리 233-4목,경기도 화성시 반월동 124-6도,31,48,8,매우좋음
2024-09-03,12:18,경기,화성시,동화역말길,경기도 화성시 봉담읍 동화리 636-1도,경기도 화성시 봉담읍 와우리 122도,30,52,15,매우좋음
2024-09-03,12:08,경기,화성시,동화길,경기도 화성시 봉담읍 수영리 660-1도,경기도 화성시 봉담읍 분천리 51-2도,30,50,11,매우좋음
2024-09-03,11:43,경기,화성시,시청로,경기도 화성시 정남면 문학리 538-5임,경기도 화성시 남양읍 남양리 1194-3도,29,52,12,매우좋음
2024-09-03,11:29,경기,화성시,행정중앙2로,경기도 화성시 향남읍 행정리 534도,경기도 화성시 향남읍 행정리 583도,29,53,14,매우좋음
2024-09-03,11:25,경기,화성시,행정중앙1로,경기도 화성시 향남읍 행정리 583-1도,경기도 화성시 향남읍 행정리 534-2도,29,53,10,매우좋음
2024-09-03,11:20,경기,화성시,행정동로,경기도 화성시 향남읍 도이리 425도,경기도 화성시 향남읍 행정리 583-1도,28,55,10,매우좋음
2024-09-03,11:07,경기,화성시,발안로,경기도 화성시 향남읍 평리 223-42도,경기도 화성시 향남읍 수직리 97-1도,29,52,10,매우좋음
2024-09-03,10:51,경기,화성시,향남로,경기도 화성시 팔탄면 가재리 537-1대,경기도 화성시 향남읍 상신리 813-21 답,28,54,9,매우좋음
2024-09-03,10:42,경기,화성시,발안만세길,경기도 화성시 향남읍 장짐리 360-10답,경기도 화성시 향남읍 제암리 118-2도,28,53,35,매우좋음
2024-09-03,15:11,경기,수원시 영통구,웰빙타운로,경기도 수원시 영통구 이의동 1373-1도,경기도 수원시 영통구 이의동 1373-12도,31,48,5,매우좋음
2024-09-03,15:01,경기,수원시 영통구,대학로,경기도 수원시 영통구 이의동 912-12도,경기도 수원시 영통구 이의동 1373-4도,32,47,5,매우좋음
2024-09-03,14:53,경기,수원시 영통구,에듀타운로,경기도 수원시 영통구 이의동 1381-22도,경기도 수원시 영통구 이의동 1381도,31,48,5,매우좋음
2024-09-03,14:39,경기,수원시 영통구,광교호수로,경기도 수원시 영통구 하동 72-1도,경기도 수원시 영통구 원천동 626도,31,48,5,매우좋음
2024-09-03,14:26,경기,수원시 영통구,센트럴파크로,경기도 수원시 영통구 이의동 1379-5도,경기도 수원시 영통구 하동 1044-2도,31,48,3,매우좋음
2024-09-03,14:19,경기,수원시 영통구,센트럴타운로,경기도 수원시 영통구 이의동 1381-23도,경기도 수원시 영통구 이의동 342-1전,31,49,4,매우좋음
2024-09-03,14:14,경기,수원시 영통구,법조로,경기도 용인시수지구 상현동 916도,경기도 수원시 영통구 하동 1046-2도,31,50,5,매우좋음
2024-09-03,14:05,경기,수원시 영통구,광교중앙로,경기도 수원시 영통구 원천동 620-14도,경기도 용인시수지구 상현동 1066도,31,49,4,매우좋음
2024-09-03,13:58,경기,수원시 영통구,동수원로,경기도 수원시 영통구 매탄동 910도,경기도 수원시 영통구 원천동 620-14도,32,46,4,매우좋음
2024-09-03,13:56,경기,수원시 팔달구,동수원로,경기도 수원시 영통구 매탄동 1190도,경기도 수원시 영통구 매탄동 926-21 도,32,46,6,매우좋음
2024-09-03,13:45,경기,수원시 권선구,동수원로,경기도 수원시 권선구 대황교동 4-2대,경기도 수원시 영통구 매탄동 1190도,32,46,5,매우좋음
2024-09-03,13:30,경기,수원시 권선구,정조로,경기도 수원시 권선구 세류동 1033-3도,경기도 수원시 권선구 대황교동 104-3도,31,47,9,매우좋음
2024-09-03,13:23,경기,수원시 팔달구,인계로,경기도 수원시 영통구 매탄동 950-1도,경기도 수원시 팔달구 매교동 220도,31,47,4,매우좋음
2024-09-03,13:16,경기,수원시 영통구,인계로,경기도 수원시 영통구 매탄동 916 도,경기도 수원시 영통구 매탄동 950-1도,31,47,18,매우좋음
2024-09-03,13:01,경기,수원시 팔달구,효원로,경기도 수원시 팔달구 매산로3가 5-6도,경기도 수원시 영통구 매탄동 1329도,31,48,10,매우좋음
2024-09-03,12:41,경기,수원시 권선구,수인로,경기도 수원시 권선구 당수동 143-1도,경기도 수원시 권선구 서둔동 9-23도,31,47,10,매우좋음
2024-09-03,12:37,경기,수원시 권선구,수성로,경기도 수원시 권선구 서둔동 279-1도,경기도 수원시 권선구 구운동 547도,31,47,4,매우좋음
2024-09-03,12:33,경기,수원시 팔달구,수성로,경기도 수원시 팔달구 화서동 360-1도,경기도 수원시 팔달구 화서동 360-1도,30,47,17,매우좋음
2024-09-03,12:15,경기,수원시 장안구,수성로,경기도 수원시 장안구 조원동 533-11도,경기도 수원시 장안구 정자동 109-38도,30,46,7,매우좋음
2024-09-03,12:07,경기,수원시 팔달구,월드컵로,경기도 수원시 팔달구 우만동 산77-8도,경기도 수원시 팔달구 우만동 581도,30,47,6,매우좋음
2024-09-03,11:53,경기,수원시 영통구,월드컵로,경기도 수원시 영통구 원천동 626도,경기도 수원시 영통구 원천동 산11-10도,30,48,3,매우좋음
2024-09-03,11:28,경기,수원시 영통구,영통로,경기도 수원시 영통구 망포동 678 구,경기도 용인시기흥구 영덕동 861도,29,49,3,매우좋음
2024-09-03,11:14,경기,수원시 영통구,권선로,경기도 수원시 영통구 매탄동 1190도,경기도 수원시 영통구 망포동 38-3 도,29,47,3,매우좋음
2024-09-03,10:53,경기,수원시 권선구,권선로,경기도 수원시 권선구 호매실동 1436도,경기도 수원시 영통구 매탄동 1190도,29,47,6,매우좋음
2024-09-03,16:09,서울,영등포구,국회대로,서울특별시 마포구 당인동 313 천,서울특별시 영등포구 양평동3가 57-5도,32,45,6,매우좋음
2024-09-03,16:01,서울,영등포구,여의공원로,서울특별시 영등포구 여의도동 2-11도,서울특별시 영등포구 여의도동 1-10도,32,45,6,매우좋음
2024-09-03,15:51,서울,영등포구,여의나루로,서울특별시 영등포구 여의도동 3-9도,서울특별시 영등포구 여의도동 8-13 도,33,44,6,매우좋음
2024-09-03,15:30,서울,영등포구,여의동로,서울특별시 영등포구 여의도동 3-9도,서울특별시 영등포구 여의도동 8-1도,32,46,5,매우좋음
2024-09-03,15:19,서울,영등포구,국제금융로,서울특별시 영등포구 여의도동 7-21도,서울특별시 영등포구 여의도동 2-11도,32,45,6,매우좋음
2024-09-03,15:08,서울,영등포구,의사당대로,서울특별시 영등포구 여의도동 1-1도,서울특별시 영등포구 여의도동 5도,32,45,7,매우좋음
2024-09-03,14:56,서울,영등포구,여의서로,서울특별시 영등포구 여의도동 8-1도,서울특별시 영등포구 여의도동 2-9도,32,44,5,매우좋음
2024-09-03,14:34,서울,영등포구,여의대방로,서울특별시 영등포구 여의도동 523 천,서울특별시 영등포구 여의도동 87-3천,33,43,5,매우좋음
2024-09-03,14:13,서울,영등포구,신길로,서울특별시 영등포구 영등포동1가 97-4도,서울특별시 영등포구 대림동 951-1도,33,41,6,매우좋음
2024-09-03,13:48,서울,영등포구,영등포로,서울특별시 영등포구 양평동2가 42-1도,서울특별시 영등포구 신길동 산168도,32,42,6,매우좋음
2024-09-03,12:32,서울,영등포구,선유로,서울특별시 영등포구 당산동 372 천,서울특별시 영등포구 문래동5가 5-1도,31,43,7,매우좋음
2024-09-03,12:18,서울,영등포구,당산로,서울특별시 영등포구 문래동3가 59-1도,서울특별시 영등포구 당산동 91-2 도,31,43,6,매우좋음
2024-09-03,12:04,서울,영등포구,도림로,서울특별시 영등포구 대림동 1053-6 천,서울특별시 영등포구 문래동4가 9-11 도,31,44,7,매우좋음
2024-09-03,11:49,서울,영등포구,대림로,서울특별시 영등포구 대림동 990-130도,서울특별시 영등포구 대림동 699도,31,42,11,매우좋음
2024-09-03,11:38,서울,영등포구,디지털로,서울특별시 영등포구 대림동 1064-3 천,서울특별시 영등포구 대림동 907-32구,30,44,8,매우좋음
2024-09-03,11:23,서울,영등포구,신풍로,서울특별시 영등포구 신길동 399 도,서울특별시 영등포구 신길동 4884도,30,43,8,매우좋음
2024-09-03,11:12,서울,영등포구,대방천로,서울특별시 영등포구 신길동 3937-7 천,서울특별시 영등포구 도림동 273-2천,30,42,19,매우좋음
2024-09-03,10:47,서울,영등포구,가마산로,서울특별시 영등포구 대림동 774도,서울특별시 영등포구 신길동 4880도,29,43,7,매우좋음
2024-09-03,10:35,서울,영등포구,도신로,서울특별시 영등포구 신길동 98-4도,서울특별시 영등포구 대림동 647-2제,30,42,6,매우좋음
2024-09-03,10:16,서울,영등포구,영신로,서울특별시 영등포구 당산동5가 11-37도,서울특별시 영등포구 도림동 1-22도,29,44,15,매우좋음
2024-09-03,10:11,서울,영등포구,양평로,서울특별시 영등포구 양평동 28-1천,서울특별시 영등포구 영등포동8가 86-3 도,28,45,4,매우좋음
2024-09-03,15:06,경기,평택시,도일유통길,경기도 평택시 칠괴동 29-13전,경기도 평택시 도일동 산 200-14 임,32,56,85,좋음
2024-09-03,15:00,경기,평택시,삼남로,경기도 평택시 칠괴동 79-4답,경기도 평택시 진위면 봉남리 459-13도,32,57,418,매우나쁨
2024-09-03,14:46,경기,평택시,동삭로,경기도 평택시 신대동 453-8도,경기도 평택시 칠괴동 87-3도,32,57,13,매우좋음
2024-09-03,14:32,경기,평택시,추팔산단로,경기도 평택시 팽성읍 남산리 80-83철,경기도 평택시 팽성읍 추팔리 417도,31,58,28,매우좋음
2024-09-03,14:04,경기,평택시,안정로,경기도 평택시 팽성읍 평궁리 361-4도,경기도 평택시 팽성읍 안정리 129-4도,31,58,19,매우좋음
2024-09-03,13:55,경기,평택시,원평로,경기도 평택시 통복동 124-30 도,경기도 평택시 군문동 316-1구,31,57,33,매우좋음
2024-09-03,13:36,경기,평택시,평택로,경기도 평택시 평택동 201-2도,경기도 평택시 세교동 400-58 도,32,56,11,매우좋음
2024-09-03,13:29,경기,평택시,평택4로,경기도 평택시 비전동 840도,경기도 평택시 합정동 843도,31,57,23,매우좋음
2024-09-03,13:21,경기,평택시,비전2로,경기도 평택시 동삭동 746도,경기도 평택시 죽백동 819도,30,58,7,매우좋음
2024-09-03,12:58,경기,평택시,평남로,경기도 평택시 세교동 9-19도,경기도 평택시 고덕면 동고리 56-1도,31,57,12,매우좋음
2024-09-03,12:42,경기,평택시,평택5로,경기도 평택시 비전동 840-15도,경기도 평택시 합정동 81-1도,30,59,24,매우좋음
2024-09-03,12:33,경기,평택시,만세로,경기도 평택시 비전동 840도,경기도 평택시 청룡동 76 도,30,57,18,매우좋음
2024-09-03,12:13,경기,평택시,중앙로,경기도 평택시 소사동 127-9도,경기도 평택시 통복동 16-1 도,31,56,21,매우좋음
2024-09-03,12:06,경기,평택시,서동대로,경기도 평택시 소사동 498 도,경기도 평택시 현덕면 권관리 564-21제,31,57,26,매우좋음
2024-09-03,11:13,경기,평택시,경기대로,경기도 평택시 진위면 갈곶리 265-8도,경기도 평택시 유천동,29,59,61,좋음
2024-09-04,14:04,서울,서초구,헌릉로,서울특별시 서초구 양재동 238-1도,서울특별시 서초구 내곡동 산13-250 도,32,46,13,매우좋음
2024-09-04,13:57,서울,서초구,매헌로,서울특별시 서초구 양재동 238도,서울특별시 서초구 양재동 227-6도,33,44,6,매우좋음
2024-09-04,13:42,서울,서초구,바우뫼로,서울특별시 서초구 우면동 23도,서울특별시 서초구 양재동 4-19도,32,47,17,매우좋음
2024-09-04,13:33,서울,서초구,태봉로,서울특별시 서초구 우면동 420-2 도,서울특별시 서초구 우면동 23-14 도,32,45,7,매우좋음
2024-09-04,12:25,경기,의왕시,부곡중앙로,경기도 의왕시 삼동 471-94대,경기도 의왕시 삼동 248-1도,30,49,23,매우좋음
2024-09-04,12:16,경기,의왕시,덕영대로,경기도 의왕시 이동 294-4도,경기도 의왕시 월암동 762-2 도,31,49,9,매우좋음
2024-09-04,12:08,경기,의왕시,시청로,경기도 의왕시 고천동 373-8도,경기도 의왕시 고천동 103-9 도,30,50,159,나쁨
2024-09-04,11:53,경기,의왕시,오전로,경기도 의왕시 왕곡동 613천,경기도 의왕시 오전동 101-10도,30,50,6,매우좋음
2024-09-04,11:42,경기,의왕시,경수대로,경기도 의왕시 오전동 산81-4도,경기도 의왕시 왕곡동,31,48,15,매우좋음
2024-09-04,11:37,경기,의왕시,모락로,경기도 의왕시 오전동 833-1도,경기도 의왕시 오전동 107-5도,30,51,5,매우좋음
2024-09-04,11:28,경기,의왕시,복지로,경기도 의왕시 내손동 665-7대,경기도 의왕시 내손동 745도,30,50,151,나쁨
2024-09-04,10:33,경기,의왕시,내손로,경기도 의왕시 내손동 713-5도,경기도 의왕시 내손동 713-5도,28,54,102,보통
2024-09-04,10:21,경기,의왕시,포일로,경기도 의왕시 포일동 산63-18임,경기도 의왕시 내손동 713-1도,29,54,7,매우좋음
2024-09-04,10:16,경기,의왕시,덕장로,경기도 의왕시 청계동 999도,경기도 의왕시 포일동 108-2도,28,56,35,매우좋음
2024-09-04,10:06,경기,의왕시,안양판교로,경기도 의왕시 포일동 산61-4임,경기도 의왕시 청계동 134-8도,29,53,13,매우좋음
2024-09-04,10:01,경기,의왕시,포일세거리로,경기도 의왕시 포일동 679 도,경기도 의왕시 포일동 485-5도,27,56,8,매우좋음
2024-09-04,14:34,경기,구리시,건원대로,경기도 구리시 인창동 263-2도,경기도 구리시 인창동 679-8 도,33,43,4,매우좋음
