날짜,시도지역코드,발생건수(건)
2023-11-21,48.0,38345.0
2023-11-21,49.0,8741.0
2023-11-21,99.0,661866.0
2023-11-22,11.0,104344.0
2023-11-22,26.0,36095.0
2023-11-22,27.0,25763.0
2023-11-22,28.0,38314.0
2023-11-22,29.0,15737.0
2023-11-22,30.0,18385.0
2023-11-22,31.0,13750.0
2023-11-22,41.0,169426.0
2023-11-22,42.0,4.0
2023-11-22,43.0,17456.0
2023-11-22,44.0,29501.0
2023-11-22,45.0,18432.0
2023-11-22,46.0,18744.0
2023-11-22,47.0,24720.0
2023-11-22,48.0,34036.0
2023-11-22,49.0,7358.0
2023-11-22,99.0,586379.0
2023-11-23,11.0,114135.0
2023-11-23,26.0,39711.0
2023-11-23,27.0,29027.0
2023-11-23,28.0,42071.0
2023-11-23,29.0,17876.0
2023-11-23,30.0,20583.0
2023-11-23,31.0,14977.0
2023-11-23,41.0,190748.0
2023-11-23,42.0,1.0
2023-11-23,43.0,19977.0
2023-11-23,44.0,33405.0
2023-11-23,45.0,20950.0
2023-11-23,46.0,20079.0
2023-11-23,47.0,27243.0
2023-11-23,48.0,37714.0
2023-11-23,49.0,8791.0
2023-11-23,99.0,654058.0
2023-11-24,11.0,125169.0
2023-11-24,26.0,44485.0
2023-11-24,27.0,32112.0
2023-11-24,28.0,45462.0
2023-11-24,29.0,19519.0
2023-11-24,30.0,21924.0
2023-11-24,31.0,16931.0
2023-11-24,41.0,211141.0
2023-11-24,42.0,1.0
2023-11-24,43.0,21802.0
2023-11-24,44.0,36234.0
2023-11-24,45.0,23278.0
2023-11-24,46.0,22177.0
2023-11-24,47.0,30123.0
2023-11-24,48.0,42538.0
2023-11-24,49.0,9264.0
2023-11-24,99.0,720058.0
2023-11-25,11.0,96473.0
2023-11-25,26.0,32888.0
2023-11-25,27.0,24497.0
2023-11-25,28.0,35397.0
2023-11-25,29.0,15541.0
2023-11-25,30.0,17182.0
2023-11-25,31.0,12072.0
2023-11-25,41.0,161469.0
2023-11-25,42.0,2.0
2023-11-25,43.0,16375.0
2023-11-25,44.0,27401.0
2023-11-25,45.0,16284.0
2023-11-25,46.0,16650.0
2023-11-25,47.0,21629.0
2023-11-25,48.0,31574.0
2023-11-25,49.0,6865.0
2023-11-25,99.0,544532.0
2023-11-26,11.0,16504.0
2023-11-26,26.0,5269.0
2023-11-26,27.0,3538.0
2023-11-26,28.0,7149.0
2023-11-26,29.0,2914.0
2023-11-26,30.0,5869.0
2023-11-26,31.0,2257.0
2023-11-26,41.0,41414.0
2023-11-26,43.0,4730.0
2023-11-26,44.0,6731.0
2023-11-26,45.0,3303.0
2023-11-26,46.0,3942.0
2023-11-26,47.0,3665.0
2023-11-26,48.0,4802.0
2023-11-26,49.0,2376.0
2023-11-26,99.0,116523.0
2023-11-27,11.0,172061.0
2023-11-27,26.0,60902.0
2023-11-27,27.0,43332.0
2023-11-27,28.0,62335.0
2023-11-27,29.0,26445.0
2023-11-27,30.0,29980.0
2023-11-27,31.0,23086.0
2023-11-27,41.0,285565.0
2023-11-27,42.0,0.0
2023-11-27,43.0,29050.0
2023-11-27,44.0,49582.0
2023-11-27,45.0,31741.0
2023-11-27,46.0,30649.0
2023-11-27,47.0,41959.0
2023-11-27,48.0,59034.0
2023-11-27,49.0,12526.0
2023-11-27,99.0,983037.0
2023-11-28,11.0,123112.0
2023-11-28,26.0,43895.0
2023-11-28,27.0,30935.0
2023-11-28,28.0,45209.0
2023-11-28,29.0,19021.0
2023-11-28,30.0,21568.0
2023-11-28,31.0,16264.0
2023-11-28,41.0,206733.0
2023-11-28,42.0,2.0
2023-11-28,43.0,21981.0
2023-11-28,44.0,35610.0
2023-11-28,45.0,22520.0
2023-11-28,46.0,22110.0
2023-11-28,47.0,29895.0
2023-11-28,48.0,41685.0
2023-11-28,49.0,9680.0
2023-11-28,99.0,708055.0
2023-11-29,11.0,110252.0
2023-11-29,26.0,39518.0
2023-11-29,27.0,27631.0
2023-11-29,28.0,40430.0
2023-11-29,29.0,16783.0
2023-11-29,30.0,19631.0
2023-11-29,31.0,14710.0
2023-11-29,41.0,180442.0
2023-11-29,42.0,2.0
2023-11-29,43.0,18263.0
2023-11-29,44.0,31666.0
2023-11-29,45.0,19437.0
2023-11-29,46.0,20043.0
2023-11-29,47.0,26461.0
2023-11-29,48.0,36247.0
2023-11-29,49.0,7816.0
2023-11-29,99.0,624040.0
2023-11-30,11.0,119367.0
2023-11-30,26.0,42903.0
2023-11-30,27.0,30264.0
2023-11-30,28.0,43617.0
2023-11-30,29.0,18321.0
2023-11-30,30.0,21099.0
2023-11-30,31.0,15623.0
2023-11-30,41.0,200863.0
2023-11-30,42.0,0.0
2023-11-30,43.0,20651.0
2023-11-30,44.0,34988.0
2023-11-30,45.0,21528.0
2023-11-30,46.0,21247.0
2023-11-30,47.0,28581.0
2023-11-30,48.0,40162.0
2023-11-30,49.0,8911.0
2023-11-30,99.0,685256.0
2023-12-01,11.0,138583.0
2023-12-01,26.0,48715.0
2023-12-01,27.0,34690.0
2023-12-01,28.0,49237.0
2023-12-01,29.0,21136.0
2023-12-01,30.0,23970.0
2023-12-01,31.0,17989.0
2023-12-01,41.0,226672.0
2023-12-01,42.0,1.0
2023-12-01,43.0,23640.0
2023-12-01,44.0,38991.0
2023-12-01,45.0,25004.0
2023-12-01,46.0,23517.0
2023-12-01,47.0,32933.0
2023-12-01,48.0,45970.0
2023-12-01,49.0,9695.0
2023-12-01,99.0,780636.0
2023-12-02,11.0,107380.0
2023-12-02,26.0,36239.0
2023-12-02,27.0,26006.0
2023-12-02,28.0,38396.0
2023-12-02,29.0,16460.0
2023-12-02,30.0,18208.0
2023-12-02,31.0,12776.0
2023-12-02,41.0,174651.0
2023-12-02,42.0,3.0
2023-12-02,43.0,17860.0
2023-12-02,44.0,29799.0
2023-12-02,45.0,17575.0
2023-12-02,46.0,18014.0
2023-12-02,47.0,23498.0
2023-12-02,48.0,34521.0
2023-12-02,49.0,7042.0
2023-12-02,99.0,591526.0
2023-12-03,11.0,18621.0
2023-12-03,26.0,6501.0
2023-12-03,27.0,3629.0
2023-12-03,28.0,8208.0
2023-12-03,29.0,2910.0
2023-12-03,30.0,6169.0
2023-12-03,31.0,2178.0
2023-12-03,41.0,43368.0
2023-12-03,42.0,0.0
2023-12-03,43.0,4891.0
2023-12-03,44.0,7144.0
2023-12-03,45.0,3476.0
2023-12-03,46.0,4182.0
2023-12-03,47.0,3818.0
2023-12-03,48.0,5952.0
2023-12-03,49.0,2544.0
2023-12-03,99.0,125876.0
2023-12-04,11.0,182097.0
2023-12-04,26.0,64553.0
2023-12-04,27.0,44762.0
2023-12-04,28.0,64358.0
2023-12-04,29.0,27567.0
2023-12-04,30.0,30655.0
2023-12-04,31.0,23542.0
2023-12-04,41.0,297134.0
2023-12-04,42.0,1.0
2023-12-04,43.0,30212.0
2023-12-04,44.0,51195.0
2023-12-04,45.0,32763.0
2023-12-04,46.0,31751.0
2023-12-04,47.0,43269.0
2023-12-04,48.0,60888.0
2023-12-04,49.0,12513.0
2023-12-04,99.0,1022634.0
2023-12-05,11.0,135726.0
2023-12-05,26.0,48150.0
2023-12-05,27.0,33848.0
2023-12-05,28.0,48175.0
2023-12-05,29.0,20459.0
2023-12-05,30.0,23331.0
2023-12-05,31.0,17686.0
2023-12-05,41.0,224638.0
2023-12-05,42.0,3.0
2023-12-05,43.0,23040.0
2023-12-05,44.0,38632.0
2023-12-05,45.0,24139.0
2023-12-05,46.0,23539.0
2023-12-05,47.0,32064.0
2023-12-05,48.0,44077.0
2023-12-05,49.0,9676.0
2023-12-05,99.0,766575.0
2023-12-06,11.0,117925.0
2023-12-06,26.0,42551.0
2023-12-06,27.0,29353.0
2023-12-06,28.0,42104.0
2023-12-06,29.0,18108.0
2023-12-06,30.0,20079.0
2023-12-06,31.0,15494.0
2023-12-06,41.0,190985.0
2023-12-06,42.0,2.0
2023-12-06,43.0,19998.0
2023-12-06,44.0,33789.0
2023-12-06,45.0,20954.0
2023-12-06,46.0,21216.0
2023-12-06,47.0,28232.0
2023-12-06,48.0,39697.0
2023-12-06,49.0,8313.0
2023-12-06,99.0,664572.0
2023-12-07,11.0,132193.0
2023-12-07,26.0,47044.0
2023-12-07,27.0,32487.0
2023-12-07,28.0,46682.0
2023-12-07,29.0,20117.0
2023-12-07,30.0,22634.0
2023-12-07,31.0,16916.0
2023-12-07,41.0,215182.0
2023-12-07,42.0,2.0
2023-12-07,43.0,22688.0
2023-12-07,44.0,37732.0
2023-12-07,45.0,23443.0
2023-12-07,46.0,22617.0
2023-12-07,47.0,31313.0
2023-12-07,48.0,42709.0
2023-12-07,49.0,9281.0
2023-12-07,99.0,741224.0
2023-12-08,11.0,146410.0
2023-12-08,26.0,52750.0
2023-12-08,27.0,35884.0
2023-12-08,28.0,50495.0
2023-12-08,29.0,22585.0
2023-12-08,30.0,24510.0
2023-12-08,31.0,18839.0
2023-12-08,41.0,238381.0
2023-12-08,42.0,2.0
2023-12-08,43.0,24877.0
2023-12-08,44.0,41103.0
2023-12-08,45.0,26464.0
2023-12-08,46.0,25308.0
2023-12-08,47.0,34687.0
2023-12-08,48.0,48801.0
2023-12-08,49.0,10133.0
2023-12-08,99.0,821749.0
2023-12-09,11.0,108877.0
2023-12-09,26.0,37252.0
2023-12-09,27.0,26477.0
2023-12-09,28.0,37354.0
2023-12-09,29.0,16745.0
2023-12-09,30.0,18708.0
2023-12-09,31.0,13014.0
2023-12-09,41.0,175676.0
2023-12-09,42.0,5.0
2023-12-09,43.0,18248.0
2023-12-09,44.0,30493.0
2023-12-09,45.0,17576.0
2023-12-09,46.0,18047.0
2023-12-09,47.0,24009.0
2023-12-09,48.0,35069.0
2023-12-09,49.0,7512.0
2023-12-09,99.0,598090.0
2023-12-10,11.0,17256.0
2023-12-10,26.0,5467.0
2023-12-10,27.0,3165.0
2023-12-10,28.0,6951.0
2023-12-10,29.0,2877.0
2023-12-10,30.0,5834.0
2023-12-10,31.0,2013.0
2023-12-10,41.0,40697.0
2023-12-10,43.0,4947.0
2023-12-10,44.0,6890.0
2023-12-10,45.0,3299.0
2023-12-10,46.0,3766.0
2023-12-10,47.0,3879.0
2023-12-10,48.0,5210.0
2023-12-10,49.0,2448.0
2023-12-10,99.0,116747.0
2023-12-11,11.0,172687.0
2023-12-11,26.0,59677.0
2023-12-11,27.0,41988.0
2023-12-11,28.0,59909.0
2023-12-11,29.0,26341.0
2023-12-11,30.0,28205.0
2023-12-11,31.0,21654.0
2023-12-11,41.0,277581.0
2023-12-11,42.0,2.0
2023-12-11,43.0,28767.0
2023-12-11,44.0,48497.0
2023-12-11,45.0,31083.0
2023-12-11,46.0,30147.0
2023-12-11,47.0,41028.0
2023-12-11,48.0,57461.0
2023-12-11,49.0,12067.0
2023-12-11,99.0,961445.0
2023-12-12,11.0,126483.0
2023-12-12,26.0,45808.0
2023-12-12,27.0,32320.0
2023-12-12,28.0,44033.0
2023-12-12,29.0,19202.0
2023-12-12,30.0,21954.0
2023-12-12,31.0,16479.0
2023-12-12,41.0,206336.0
2023-12-12,42.0,0.0
2023-12-12,43.0,22434.0
2023-12-12,44.0,36419.0
2023-12-12,45.0,23043.0
2023-12-12,46.0,22381.0
2023-12-12,47.0,31285.0
2023-12-12,48.0,43441.0
2023-12-12,49.0,8890.0
2023-12-12,99.0,718906.0
2023-12-13,11.0,109704.0
2023-12-13,26.0,39059.0
2023-12-13,27.0,27212.0
2023-12-13,28.0,38407.0
2023-12-13,29.0,16217.0
2023-12-13,30.0,18774.0
2023-12-13,31.0,13864.0
2023-12-13,41.0,174760.0
2023-12-13,42.0,0.0
2023-12-13,43.0,18893.0
2023-12-13,44.0,30877.0
2023-12-13,45.0,19246.0
2023-12-13,46.0,19235.0
2023-12-13,47.0,26082.0
2023-12-13,48.0,36478.0
2023-12-13,49.0,7156.0
2023-12-13,99.0,611173.0
2023-12-14,11.0,113465.0
2023-12-14,26.0,39449.0
2023-12-14,27.0,28260.0
2023-12-14,28.0,38957.0
2023-12-14,29.0,17333.0
2023-12-14,30.0,19496.0
2023-12-14,31.0,13441.0
2023-12-14,41.0,182757.0
2023-12-14,42.0,3.0
2023-12-14,43.0,19768.0
2023-12-14,44.0,32733.0
2023-12-14,45.0,20445.0
2023-12-14,46.0,19534.0
2023-12-14,47.0,27494.0
2023-12-14,48.0,37338.0
2023-12-14,49.0,7941.0
2023-12-14,99.0,634592.0
2023-12-15,11.0,127044.0
2023-12-15,26.0,42434.0
2023-12-15,27.0,31353.0
2023-12-15,28.0,42584.0
2023-12-15,29.0,19245.0
2023-12-15,30.0,20315.0
2023-12-15,31.0,14393.0
2023-12-15,41.0,204044.0
2023-12-15,42.0,2.0
2023-12-15,43.0,21072.0
2023-12-15,44.0,35450.0
2023-12-15,45.0,22556.0
2023-12-15,46.0,22401.0
2023-12-15,47.0,29370.0
2023-12-15,48.0,42673.0
2023-12-15,49.0,8524.0
2023-12-15,99.0,700436.0
2023-12-16,11.0,96788.0
2023-12-16,26.0,33934.0
2023-12-16,27.0,24668.0
2023-12-16,28.0,32910.0
2023-12-16,29.0,14716.0
2023-12-16,30.0,16248.0
2023-12-16,31.0,11684.0
2023-12-16,41.0,151203.0
2023-12-16,42.0,4.0
2023-12-16,43.0,15537.0
2023-12-16,44.0,25930.0
2023-12-16,45.0,15806.0
2023-12-16,46.0,15928.0
2023-12-16,47.0,22056.0
2023-12-16,48.0,32027.0
2023-12-16,49.0,6351.0
2023-12-16,99.0,527214.0
2023-12-17,11.0,16449.0
2023-12-17,26.0,5725.0
2023-12-17,27.0,3019.0
2023-12-17,28.0,7379.0
2023-12-17,29.0,2427.0
2023-12-17,30.0,5425.0
2023-12-17,31.0,1941.0
2023-12-17,41.0,38272.0
2023-12-17,43.0,4254.0
2023-12-17,44.0,6082.0
2023-12-17,45.0,2978.0
2023-12-17,46.0,3421.0
2023-12-17,47.0,3485.0
2023-12-17,48.0,5562.0
2023-12-17,49.0,1874.0
2023-12-17,99.0,110349.0
2023-12-18,11.0,161481.0
2023-12-18,26.0,56326.0
2023-12-18,27.0,41098.0
2023-12-18,28.0,55283.0
2023-12-18,29.0,25340.0
2023-12-18,30.0,26586.0
2023-12-18,31.0,19616.0
2023-12-18,41.0,261354.0
2023-12-18,42.0,2.0
2023-12-18,43.0,27234.0
2023-12-18,44.0,45708.0
2023-12-18,45.0,29201.0
2023-12-18,46.0,27956.0
2023-12-18,47.0,40207.0
2023-12-18,48.0,56574.0
2023-12-18,49.0,10761.0
2023-12-18,99.0,907698.0
2023-12-19,11.0,120537.0
2023-12-19,26.0,43012.0
2023-12-19,27.0,31206.0
2023-12-19,28.0,41515.0
2023-12-19,29.0,18701.0
2023-12-19,30.0,20274.0
2023-12-19,31.0,15019.0
2023-12-19,41.0,200289.0
2023-12-19,42.0,2.0
2023-12-19,43.0,21637.0
2023-12-19,44.0,35367.0
2023-12-19,45.0,22560.0
2023-12-19,46.0,21504.0
2023-12-19,47.0,30153.0
2023-12-19,48.0,42188.0
2023-12-19,49.0,8642.0
2023-12-19,99.0,689962.0
2023-12-20,11.0,102367.0
2023-12-20,26.0,37493.0
2023-12-20,27.0,25884.0
2023-12-20,28.0,35084.0
2023-12-20,29.0,15215.0
2023-12-20,30.0,16956.0
2023-12-20,31.0,12792.0
2023-12-20,41.0,162599.0
2023-12-20,42.0,0.0
2023-12-20,43.0,17364.0
2023-12-20,44.0,27069.0
2023-12-20,45.0,17095.0
2023-12-20,46.0,18636.0
2023-12-20,47.0,25174.0
2023-12-20,48.0,36222.0
2023-12-20,49.0,6812.0
2023-12-20,99.0,570978.0
2023-12-21,11.0,109094.0
2023-12-21,26.0,38596.0
2023-12-21,27.0,28112.0
2023-12-21,28.0,38197.0
2023-12-21,29.0,15842.0
2023-12-21,30.0,18777.0
2023-12-21,31.0,13377.0
2023-12-21,41.0,178732.0
2023-12-21,42.0,3.0
2023-12-21,43.0,19030.0
2023-12-21,44.0,30716.0
2023-12-21,45.0,18966.0
2023-12-21,46.0,16830.0
2023-12-21,47.0,27100.0
2023-12-21,48.0,37830.0
2023-12-21,49.0,5972.0
2023-12-21,99.0,612764.0
2023-12-22,11.0,131027.0
2023-12-22,26.0,44400.0
2023-12-22,27.0,32128.0
2023-12-22,28.0,43759.0
2023-12-22,29.0,19161.0
2023-12-22,30.0,20681.0
2023-12-22,31.0,15024.0
2023-12-22,41.0,207810.0
2023-12-22,42.0,1.0
2023-12-22,43.0,21683.0
2023-12-22,44.0,35785.0
2023-12-22,45.0,22940.0
2023-12-22,46.0,20919.0
2023-12-22,47.0,30923.0
2023-12-22,48.0,44112.0
2023-12-22,49.0,6679.0
2023-12-22,99.0,714964.0
2023-12-23,11.0,106358.0
2023-12-23,26.0,36151.0
2023-12-23,27.0,27030.0
2023-12-23,28.0,35837.0
2023-12-23,29.0,17161.0
2023-12-23,30.0,17729.0
2023-12-23,31.0,12375.0
2023-12-23,41.0,168848.0
2023-12-23,42.0,1.0
2023-12-23,43.0,17137.0
2023-12-23,44.0,29577.0
2023-12-23,45.0,18009.0
2023-12-23,46.0,17843.0
2023-12-23,47.0,24331.0
2023-12-23,48.0,36065.0
2023-12-23,49.0,6897.0
2023-12-23,99.0,583985.0
2023-12-24,11.0,16011.0
2023-12-24,26.0,5404.0
2023-12-24,27.0,3132.0
2023-12-24,28.0,6205.0
2023-12-24,29.0,2727.0
2023-12-24,30.0,5425.0
2023-12-24,31.0,1991.0
2023-12-24,41.0,37130.0
2023-12-24,43.0,4645.0
2023-12-24,44.0,6477.0
2023-12-24,45.0,3170.0
2023-12-24,46.0,3729.0
2023-12-24,47.0,3653.0
2023-12-24,48.0,5254.0
2023-12-24,49.0,2246.0
2023-12-24,99.0,109106.0
2023-12-25,11.0,17497.0
2023-12-25,26.0,7927.0
2023-12-25,27.0,6119.0
2023-12-25,28.0,8614.0
2023-12-25,29.0,4685.0
2023-12-25,30.0,7378.0
2023-12-25,31.0,3607.0
2023-12-25,41.0,43584.0
2023-12-25,42.0,0.0
2023-12-25,43.0,5799.0
2023-12-25,44.0,9911.0
2023-12-25,45.0,4978.0
2023-12-25,46.0,5876.0
2023-12-25,47.0,5874.0
2023-12-25,48.0,10977.0
2023-12-25,49.0,2575.0
2023-12-25,99.0,148222.0
2023-12-26,11.0,183515.0
2023-12-26,26.0,65764.0
2023-12-26,27.0,47198.0
2023-12-26,28.0,61385.0
2023-12-26,29.0,28512.0
2023-12-26,30.0,29036.0
2023-12-26,31.0,22810.0
2023-12-26,41.0,288170.0
2023-12-26,42.0,4.0
2023-12-26,43.0,30295.0
2023-12-26,44.0,50943.0
2023-12-26,45.0,34011.0
2023-12-26,46.0,32482.0
2023-12-26,47.0,45686.0
2023-12-26,48.0,64057.0
2023-12-26,49.0,12154.0
2023-12-26,99.0,1021670.0
2023-12-27,11.0,119619.0
2023-12-27,26.0,42869.0
2023-12-27,27.0,31677.0
2023-12-27,28.0,40993.0
2023-12-27,29.0,18403.0
2023-12-27,30.0,19783.0
2023-12-27,31.0,14936.0
2023-12-27,41.0,193331.0
2023-12-27,42.0,1.0
2023-12-27,43.0,19984.0
2023-12-27,44.0,34975.0
2023-12-27,45.0,21713.0
2023-12-27,46.0,21705.0
2023-12-27,47.0,30090.0
2023-12-27,48.0,42448.0
2023-12-27,49.0,7892.0
2023-12-27,99.0,676444.0
2023-12-28,11.0,117050.0
2023-12-28,26.0,42355.0
2023-12-28,27.0,31323.0
2023-12-28,28.0,40974.0
2023-12-28,29.0,19105.0
2023-12-28,30.0,19536.0
2023-12-28,31.0,14471.0
2023-12-28,41.0,187859.0
2023-12-28,42.0,1.0
2023-12-28,43.0,20313.0
2023-12-28,44.0,34759.0
2023-12-28,45.0,22071.0
2023-12-28,46.0,21905.0
2023-12-28,47.0,29317.0
2023-12-28,48.0,41806.0
2023-12-28,49.0,8106.0
2023-12-28,99.0,667916.0
2023-12-29,11.0,143138.0
2023-12-29,26.0,51422.0
2023-12-29,27.0,37151.0
2023-12-29,28.0,48369.0
2023-12-29,29.0,22522.0
2023-12-29,30.0,23271.0
2023-12-29,31.0,17524.0
2023-12-29,41.0,226752.0
2023-12-29,42.0,0.0
2023-12-29,43.0,23942.0
2023-12-29,44.0,40155.0
2023-12-29,45.0,26563.0
2023-12-29,46.0,24814.0
2023-12-29,47.0,35660.0
2023-12-29,48.0,50383.0
2023-12-29,49.0,9592.0
2023-12-29,99.0,800679.0
2023-12-30,11.0,95235.0
2023-12-30,26.0,36426.0
2023-12-30,27.0,26104.0
2023-12-30,28.0,32182.0
2023-12-30,29.0,16792.0
2023-12-30,30.0,17079.0
2023-12-30,31.0,12095.0
2023-12-30,41.0,154866.0
2023-12-30,42.0,3.0
2023-12-30,43.0,17000.0
2023-12-30,44.0,28877.0
2023-12-30,45.0,17963.0
2023-12-30,46.0,18540.0
2023-12-30,47.0,23726.0
2023-12-30,48.0,35444.0
2023-12-30,49.0,6947.0
2023-12-30,99.0,551586.0
2023-12-31,11.0,16561.0
2023-12-31,26.0,6179.0
2023-12-31,27.0,3066.0
2023-12-31,28.0,7559.0
2023-12-31,29.0,2779.0
2023-12-31,30.0,5457.0
2023-12-31,31.0,1965.0
2023-12-31,41.0,37180.0
2023-12-31,43.0,4400.0
2023-12-31,44.0,6591.0
2023-12-31,45.0,3380.0
2023-12-31,46.0,3974.0
2023-12-31,47.0,3575.0
2023-12-31,48.0,6253.0
2023-12-31,49.0,2217.0
2023-12-31,99.0,113163.0
2024-01-01,11.0,16680.0
2024-01-01,26.0,6237.0
2024-01-01,27.0,4263.0
2024-01-01,28.0,7460.0
2024-01-01,29.0,4444.0
2024-01-01,30.0,6130.0
2024-01-01,31.0,2279.0
2024-01-01,41.0,38993.0
2024-01-01,42.0,2.0
2024-01-01,43.0,5084.0
2024-01-01,44.0,8133.0
2024-01-01,45.0,14.0
2024-01-01,46.0,5492.0
2024-01-01,47.0,4437.0
2024-01-01,48.0,8882.0
2024-01-01,49.0,2127.0
2024-01-01,99.0,128709.0
2024-01-02,11.0,176864.0
2024-01-02,26.0,65694.0
2024-01-02,27.0,45670.0
2024-01-02,28.0,59855.0
2024-01-02,29.0,28976.0
2024-01-02,30.0,27381.0
2024-01-02,31.0,22196.0
2024-01-02,41.0,281522.0
2024-01-02,42.0,5.0
2024-01-02,43.0,28101.0
2024-01-02,44.0,50608.0
2024-01-02,45.0,10.0
2024-01-02,46.0,33394.0
2024-01-02,47.0,45833.0
2024-01-02,48.0,64599.0
2024-01-02,49.0,11757.0
2024-01-02,99.0,1002159.0
2024-01-03,11.0,108553.0
2024-01-03,26.0,41248.0
2024-01-03,27.0,28173.0
2024-01-03,28.0,37786.0
2024-01-03,29.0,18013.0
2024-01-03,30.0,17953.0
2024-01-03,31.0,14192.0
2024-01-03,41.0,176102.0
2024-01-03,42.0,3.0
2024-01-03,43.0,18093.0
2024-01-03,44.0,32757.0
2024-01-03,45.0,3.0
2024-01-03,46.0,21836.0
2024-01-03,47.0,28467.0
2024-01-03,48.0,40961.0
2024-01-03,49.0,8008.0
2024-01-03,99.0,628095.0
2024-01-04,11.0,104729.0
2024-01-04,26.0,39499.0
2024-01-04,27.0,26718.0
2024-01-04,28.0,36445.0
2024-01-04,29.0,17563.0
2024-01-04,30.0,17645.0
2024-01-04,31.0,13214.0
2024-01-04,41.0,168129.0
2024-01-04,42.0,0.0
2024-01-04,43.0,17747.0
2024-01-04,44.0,31649.0
2024-01-04,45.0,11.0
2024-01-04,46.0,21109.0
2024-01-04,47.0,27702.0
2024-01-04,48.0,38757.0
2024-01-04,49.0,7435.0
2024-01-04,99.0,603985.0
2024-01-05,11.0,122541.0
2024-01-05,26.0,44532.0
2024-01-05,27.0,31033.0
2024-01-05,28.0,40759.0
2024-01-05,29.0,19661.0
2024-01-05,30.0,19843.0
2024-01-05,31.0,15196.0
2024-01-05,41.0,192550.0
2024-01-05,42.0,2.0
2024-01-05,43.0,19969.0
2024-01-05,44.0,35573.0
2024-01-05,45.0,4.0
2024-01-05,46.0,23386.0
2024-01-05,47.0,31157.0
2024-01-05,48.0,44229.0
2024-01-05,49.0,8593.0
2024-01-05,99.0,690697.0
2024-01-06,11.0,89794.0
2024-01-06,26.0,31585.0
2024-01-06,27.0,22358.0
2024-01-06,28.0,30455.0
2024-01-06,29.0,15135.0
2024-01-06,30.0,14994.0
2024-01-06,31.0,10837.0
2024-01-06,41.0,142987.0
2024-01-06,42.0,2.0
2024-01-06,43.0,14439.0
2024-01-06,44.0,25422.0
2024-01-06,45.0,4.0
2024-01-06,46.0,16858.0
2024-01-06,47.0,21409.0
2024-01-06,48.0,31262.0
2024-01-06,49.0,6264.0
2024-01-06,99.0,500571.0
2024-01-07,11.0,14214.0
2024-01-07,26.0,5122.0
2024-01-07,27.0,2542.0
2024-01-07,28.0,6180.0
2024-01-07,29.0,2429.0
2024-01-07,30.0,4328.0
2024-01-07,31.0,1769.0
2024-01-07,41.0,32934.0
2024-01-07,43.0,3685.0
2024-01-07,44.0,5718.0
2024-01-07,45.0,0.0
2024-01-07,46.0,3414.0
2024-01-07,47.0,3073.0
2024-01-07,48.0,4988.0
2024-01-07,49.0,2014.0
2024-01-07,99.0,96935.0
2024-01-08,11.0,143145.0
2024-01-08,26.0,51750.0
2024-01-08,27.0,36449.0
2024-01-08,28.0,47580.0
2024-01-08,29.0,24359.0
2024-01-08,30.0,24409.0
2024-01-08,31.0,18707.0
2024-01-08,41.0,223502.0
2024-01-08,42.0,3.0
2024-01-08,43.0,23179.0
2024-01-08,44.0,41590.0
2024-01-08,45.0,12.0
2024-01-08,46.0,29050.0
2024-01-08,47.0,37966.0
2024-01-08,48.0,52377.0
2024-01-08,49.0,10659.0
2024-01-08,99.0,813606.0
2024-01-09,11.0,95982.0
2024-01-09,26.0,36830.0
2024-01-09,27.0,26283.0
2024-01-09,28.0,32483.0
2024-01-09,29.0,17892.0
2024-01-09,30.0,17741.0
2024-01-09,31.0,13379.0
2024-01-09,41.0,151994.0
2024-01-09,42.0,2.0
2024-01-09,43.0,17195.0
2024-01-09,44.0,29978.0
2024-01-09,45.0,5.0
2024-01-09,46.0,21288.0
2024-01-09,47.0,27139.0
2024-01-09,48.0,37030.0
2024-01-09,49.0,8039.0
2024-01-09,99.0,568221.0
2024-01-10,11.0,90061.0
2024-01-10,26.0,32083.0
2024-01-10,27.0,21764.0
2024-01-10,28.0,30266.0
2024-01-10,29.0,14987.0
2024-01-10,30.0,15225.0
2024-01-10,31.0,11596.0
2024-01-10,41.0,140534.0
2024-01-10,42.0,4.0
2024-01-10,43.0,14320.0
2024-01-10,44.0,25558.0
2024-01-10,45.0,6.0
2024-01-10,46.0,18959.0
2024-01-10,47.0,22875.0
2024-01-10,48.0,31926.0
2024-01-10,49.0,6936.0
2024-01-10,99.0,506472.0
2024-01-11,11.0,96693.0
2024-01-11,26.0,34567.0
2024-01-11,27.0,23795.0
2024-01-11,28.0,32906.0
2024-01-11,29.0,16892.0
2024-01-11,30.0,16898.0
2024-01-11,31.0,12552.0
2024-01-11,41.0,152671.0
2024-01-11,42.0,0.0
2024-01-11,43.0,16638.0
2024-01-11,44.0,28784.0
2024-01-11,45.0,9.0
2024-01-11,46.0,20078.0
2024-01-11,47.0,25128.0
2024-01-11,48.0,33975.0
2024-01-11,49.0,7298.0
2024-01-11,99.0,551881.0
2024-01-12,11.0,109085.0
2024-01-12,26.0,38239.0
2024-01-12,27.0,27038.0
2024-01-12,28.0,35671.0
2024-01-12,29.0,18541.0
2024-01-12,30.0,18246.0
2024-01-12,31.0,14434.0
2024-01-12,41.0,169970.0
2024-01-12,42.0,0.0
2024-01-12,43.0,18244.0
2024-01-12,44.0,31047.0
2024-01-12,45.0,5.0
2024-01-12,46.0,22268.0
