업종명,신고일자,업소명,영업소 주소(도로명),영업소 주소(지번)
피부미용업,2022-12-06,뷰티 다이어리,전라남도 여수시 신기남1길 14 (신기동),전라남도 여수시 신기동 115-9 
피부미용업,2023-01-02,약손건강관리실,"전라남도 여수시 시청로 82, 금호아파트 상가16동 1층 110호 (선원동)",전라남도 여수시 선원동 53 금호아파트 
피부미용업,2023-01-03,벳자타,"전라남도 여수시 웅천남4로 17, 포레나 여수 웅천 디 아일랜드 1층 107호 (웅천동)",전라남도 여수시 웅천동 1875-1 포레나 여수 웅천 디 아일랜드 
피부미용업,2023-01-09,컬러 Color 스토어,"전라남도 여수시 안산6길 9, 1층 (안산동)",전라남도 여수시 안산동 451-24 
피부미용업,2023-01-16,스튜디오 윰,"전라남도 여수시 성산6길 41-12, 1층 (화장동)",전라남도 여수시 화장동 767-14 
피부미용업,2023-02-10,NKCL 이뮤니 에스테틱,"전라남도 여수시 웅천로 342, 2층 (웅천동)",전라남도 여수시 웅천동 1794-2 
피부미용업,2023-03-29,남효주컬러테라피,"전라남도 여수시 신기남3길 24, 1층 (신기동)",전라남도 여수시 신기동 63-9 
피부미용업,2023-03-29,늘 예쁜 스킨앤 바디,"전라남도 여수시 신기남1길 10-7, 1층 (신기동)",전라남도 여수시 신기동 115-4 
피부미용업,2023-04-04,오늘도.Young,"전라남도 여수시 소라면 죽림1길 4-10, 1층",전라남도 여수시 소라면 죽림리 1214-3 
피부미용업,2023-06-07,그루뷰티,"전라남도 여수시 쌍봉로 32, 신동아파밀리에아파트 상가 1층 105호 (학동)",전라남도 여수시 학동 54 신동아파밀리에아파트 105호
피부미용업,2023-07-12,채움늘 beauty,"전라남도 여수시 신기남2길 13, 1층 (신기동)",전라남도 여수시 신기동 115-16 
피부미용업,2023-09-14,스킨바 히얼미,"전라남도 여수시 신기남3길 28-13, 1층 (신기동)",전라남도 여수시 신기동 62-2 
종합미용업,1992-06-26,기쁨,"전라남도 여수시 신기남1길 12 (신기동,(지하1))",전라남도 여수시 신기동 115-8 (지하1) 
종합미용업,1992-03-11,양금기 헤어스케치,전라남도 여수시 소호2길 10-5 (소호동),전라남도 여수시 소호동 1206-5 
종합미용업,2008-12-17,헤어신숙희,"전라남도 여수시 여문2로 96, 1층 (문수동)",전라남도 여수시 문수동 470-3 
종합미용업,2008-12-23,하라힐즈,전라남도 여수시 학동북3길 14 (학동),전라남도 여수시 학동 6-1 
종합미용업,2008-01-24,코코살롱,전라남도 여수시 여문2로 92 (문수동),전라남도 여수시 문수동 470-1 
종합미용업,2009-04-01,퀸헤어클럽,전라남도 여수시 동문로 68-1 (관문동),전라남도 여수시 관문동 674 
종합미용업,2011-02-16,앤트리피엠 피부헤어,전라남도 여수시 신기남4길 11 (신기동),전라남도 여수시 신기동 68-14 
종합미용업,2011-05-17,컷트클럽,"전라남도 여수시 화산로 34-1, 1층 (화장동)",전라남도 여수시 화장동 773-6 (1층) 
종합미용업,2011-08-29,영덕 헤어,전라남도 여수시 무선2길 22-2 (선원동),전라남도 여수시 선원동 1248-13 
종합미용업,2011-10-18,닥터 아이티엔 여수점 퀸뷰티,"전라남도 여수시 선소로 88, 2층 (신기동)",전라남도 여수시 신기동 108-9 
종합미용업,2012-10-25,도도네일&뷰티,"전라남도 여수시 흥국로 78, 2층 (신기동)",전라남도 여수시 신기동 65-1 
종합미용업,2013-05-31,미소헤어,전라남도 여수시 대치3길 6 (여서동),전라남도 여수시 여서동 490-9 
종합미용업,2014-02-06,9시35분,전라남도 여수시 신기남1길 20-1 (신기동),전라남도 여수시 신기동 113-7 
종합미용업,2014-12-23,티파니네일,전라남도 여수시 미평3길 54 (미평동),전라남도 여수시 미평동 669-14 
종합미용업,2014-12-12,오렌지뷰티샵,"전라남도 여수시 여문2로 193, 현대산업아파트 상가동 104호 (여서동)",전라남도 여수시 여서동 483 현대산업아파트 
종합미용업,2015-04-08,누벨바그,전라남도 여수시 여서1로 76 (여서동),전라남도 여수시 여서동 226-2 
종합미용업,2015-10-07,서현 메이크업,"전라남도 여수시 신기남2길 26, 1층 (신기동)",전라남도 여수시 신기동 107-14 
종합미용업,2016-09-26,미미 뷰티,전라남도 여수시 문수북5길 11 (문수동),전라남도 여수시 문수동 4-13 
종합미용업,2016-11-15,멋진하루,전라남도 여수시 무선7길 26-2 (선원동),전라남도 여수시 선원동 1281-7 
종합미용업,2016-11-04,반석 토탈 미용 살롱,전라남도 여수시 소라면 죽림4길 8-11,전라남도 여수시 소라면 죽림리 1155-2 
종합미용업,2016-04-19,김선희 뷰티샵,"전라남도 여수시 소라면 죽림2길 33-16, 1층",전라남도 여수시 소라면 죽림리 1225-1 
종합미용업,2016-12-13,도도왁싱,"전라남도 여수시 흥국로 78, 2층 (신기동)",전라남도 여수시 신기동 65-1 
종합미용업,2017-04-14,오늘도 미쁘다,전라남도 여수시 신기남1길 26 (신기동),전라남도 여수시 신기동 112-8 
종합미용업,2017-07-18,브라이덜 미쉘김,전라남도 여수시 충무로 79-6 (충무동),전라남도 여수시 충무동 322-2 
종합미용업,2018-07-11,Salon de G,"전라남도 여수시 선원3길 6-16, 1층 (선원동)",전라남도 여수시 선원동 150-41 
종합미용업,2018-12-11,장발소,"전라남도 여수시 망마로 5, 4층 (학동)",전라남도 여수시 학동 82-4 
종합미용업,2018-04-04,무비헤어,"전라남도 여수시 학동북4길 10, 2층 (학동)",전라남도 여수시 학동 3-27 
종합미용업,2019-01-04,지지헤어,"전라남도 여수시 신기남길 20-8, 1층 (신기동)",전라남도 여수시 신기동 101-2 
종합미용업,2019-10-14,앙큼한 그녀,전라남도 여수시 신기북1길 3 (신기동),전라남도 여수시 신기동 57-4 
종합미용업,2020-11-11,"금손골드테라피, 진심을 다하다","전라남도 여수시 신기남3길 34, 2층 (신기동)",전라남도 여수시 신기동 60-9 
종합미용업,2021-01-15,이뿌미용실,"전라남도 여수시 학동1길 10, 진남시장 102호 (학동)",전라남도 여수시 학동 35-1 진남시장 
종합미용업,2021-02-17,라움헤어,"전라남도 여수시 상암로 8, 라온유아파트 상가동 2층 201호 (둔덕동)",전라남도 여수시 둔덕동 266 라온유아파트 
종합미용업,2021-04-20,미장원 by 준성,"전라남도 여수시 선소로 136-1, 1층 (신기동)",전라남도 여수시 신기동 32-10 
종합미용업,2021-05-18,더 그레이스 153,"전라남도 여수시 시청서1길 8-9, 1층 (학동)",전라남도 여수시 학동 103-1 
종합미용업,2021-06-03,"네일, the 예쁠 너","전라남도 여수시 봉계대곡길 50, 상가동 1층 105호 (봉계동, 아주타운)",전라남도 여수시 봉계동 16 아주타운 
종합미용업,2021-06-15,다육 헤어샵,"전라남도 여수시 율촌면 청대길 40, 1층",전라남도 여수시 율촌면 월산리 800-1 
종합미용업,2021-10-05,테르미 에스테틱 여수점,"전라남도 여수시 웅천로 108, 3층 302호 (웅천동)",전라남도 여수시 웅천동 1880-5 
종합미용업,2022-02-11,멋쟁이 미용실,"전라남도 여수시 신기남4길 16, 1층 (신기동)",전라남도 여수시 신기동 65-8 
종합미용업,2022-03-15,가꿈,전라남도 여수시 화산2길 19 (화장동),전라남도 여수시 화장동 734-17 
종합미용업,2022-03-21,La belle Jin(라벨르진),전라남도 여수시 소라면 죽림2길 13,전라남도 여수시 소라면 죽림리 1204-8 
종합미용업,2022-06-14,"뷰티, 엘",전라남도 여수시 박람회길 84-18 (덕충동),전라남도 여수시 덕충동 2025-3 
종합미용업,2022-07-06,제이뷰티샵(J Beauty Shop),"전라남도 여수시 소라면 덕양로 96, 107동 207호 (죽림 호반베르디움)",전라남도 여수시 소라면 죽림리 1117 죽림 호반베르디움 
종합미용업,2022-08-23,다원헤어,"전라남도 여수시 덕충안길 84, 3동 A118호 (덕충동, 여수엑스포타운시티프라디움2단지)",전라남도 여수시 덕충동 2034 여수엑스포타운시티프라디움 3동 A118호
종합미용업,2022-09-08,JY헤어스토리,"전라남도 여수시 화산4길 13, 1층 (화장동)",전라남도 여수시 화장동 894-149 
종합미용업,2022-09-27,SJ미용실,"전라남도 여수시 대학로 48, 선경1차상가 1층 108호 (미평동)",전라남도 여수시 미평동 750 선경1차상가 
종합미용업,2022-10-04,바이닉 여수점,"전라남도 여수시 소라면 죽림로 13, 2층",전라남도 여수시 소라면 죽림리 1226-6 
종합미용업,2022-10-20,헤어망고,"전라남도 여수시 웅천7길 19, 2층 (웅천동)",전라남도 여수시 웅천동 1638-16 
종합미용업,2022-11-03,새로운헤어,"전라남도 여수시 쌍봉로 208, 상가동 1층 128호 (신기동, 여수 신기 휴스티지 아파트)",전라남도 여수시 신기동 11 여수 신기 휴스티지 아파트 
종합미용업,2022-11-17,무선미용실,"전라남도 여수시 무선2길 40, 1층 (선원동)",전라남도 여수시 선원동 1244-8 
종합미용업,2022-11-18,보노헤어,"전라남도 여수시 소호5길 22, 제1상가동 지하2층 8호 (소호동, 금호아파트)",전라남도 여수시 소호동 353 금호아파트 
종합미용업,2022-12-12,이발삭삭,"전라남도 여수시 대교로 40, 1층 (봉산동)",전라남도 여수시 봉산동 247-17 
종합미용업,2022-12-15,스위트힐 스킨&스파,"전라남도 여수시 웅천로 83, 2층 2103,4호 (웅천동)",전라남도 여수시 웅천동 1869-1 
종합미용업,2023-01-04,다온네일,"전라남도 여수시 웅천중앙로 95, 3층 (웅천동)",전라남도 여수시 웅천동 1711-3 
종합미용업,2023-02-23,아뜰리에헤어살롱,"전라남도 여수시 무선2길 5-14, 1층 (선원동)",전라남도 여수시 선원동 1254-7 
종합미용업,2023-03-25,미쁨피부샵,"전라남도 여수시 문수로 159, 2층 (문수동)",전라남도 여수시 문수동 81-10 
종합미용업,2023-03-29,아름다운 뷰티,"전라남도 여수시 신기남1길 7, 1층 (신기동)",전라남도 여수시 신기동 117-2 
종합미용업,2023-04-04,더 예쁜샵,"전라남도 여수시 시청서1길 30, 2층 (학동)",전라남도 여수시 학동 212-7 
종합미용업,2023-05-02,티나헤어,"전라남도 여수시 여문2로 73, 코아빌딩 1층 6호 (문수동)",전라남도 여수시 문수동 452 코아빌딩 
종합미용업,2023-05-11,영희야 머리해,"전라남도 여수시 진남상가길 33, 2층 (교동)",전라남도 여수시 교동 275 
종합미용업,2023-05-16,예썹브로우,"전라남도 여수시 학동8길 3, 1층 (학동)",전라남도 여수시 학동 27-15 
종합미용업,2023-05-22,살롱드 쉘,"전라남도 여수시 웅천남8로 23, 213동 101호 (웅천동, 포레나 여수 웅천 2단지)",전라남도 여수시 웅천동 1889-1 포레나 여수 웅천 2단지 
종합미용업,2023-05-30,안누스 샾(ANNUS #),"전라남도 여수시 시청동2길 2, 2층 (학동)",전라남도 여수시 학동 98-2 
종합미용업,2023-07-02,헤어이츠다즐,"전라남도 여수시 웅천남5로 42, 201호 (웅천동)",전라남도 여수시 웅천동 1880-1 
종합미용업,2023-07-03,틴트메이크업,"전라남도 여수시 새터로 67, 2층 (신기동)",전라남도 여수시 신기동 43-4 
종합미용업,2023-07-17,건행뷰티,"전라남도 여수시 시전3길 8-21, 1층 (신기동)",전라남도 여수시 신기동 126-1 
종합미용업,2023-08-02,아보르 스킨케어,"전라남도 여수시 웅남1길 13-4, 1층 (웅천동)",전라남도 여수시 웅천동 1669-1 
종합미용업,2023-08-07,EyeLuvU,"전라남도 여수시 새터로 63-1, 2층 (신기동)",전라남도 여수시 신기동 43-6 
종합미용업,2023-08-30,세미지&퀸즈헤나,"전라남도 여수시 대통2길 83, 1층 (화장동)",전라남도 여수시 화장동 838-7 
종합미용업,2023-08-30,윤이나게,"전라남도 여수시 신기남1길 26-3, 1층 (신기동)",전라남도 여수시 신기동 112-6 
종합미용업,2023-09-04,루미헤어,"전라남도 여수시 서교8길 14, 101호 (서교동, 여수서교 행복주택)",전라남도 여수시 서교동 140-1 여수서교 행복주택 
종합미용업,2023-09-07,글램헤어룸,"전라남도 여수시 웅천로 19-9, 웅천비고시티 108호 (웅천동)",전라남도 여수시 웅천동 1719-4 웅천비고시티 
네일미용업,2015-01-26,네일뷰,전라남도 여수시 무선로 187 (선원동),전라남도 여수시 선원동 1268-2 
네일미용업,2015-03-03,네일약속,전라남도 여수시 신기남3길 29-1 (신기동),전라남도 여수시 신기동 107-4 
네일미용업,2015-05-12,네일윤,"전라남도 여수시 대학로 32 (미평동, 선경아파트 상가동 1층105호)",전라남도 여수시 미평동 741 
네일미용업,2015-07-28,유니네일쌀롱,전라남도 여수시 봉산벅수길 6 (봉산동),전라남도 여수시 봉산동 570-5 
네일미용업,2015-10-26,The 끌림,전라남도 여수시 흥국로 85 (신기동),전라남도 여수시 신기동 51-12 
네일미용업,2015-10-30,꼭지네일,전라남도 여수시 문수7길 33 (문수동),전라남도 여수시 문수동 455-1 
네일미용업,2016-01-19,아롱별손톱,전라남도 여수시 충무오거리길 20 (교동),전라남도 여수시 교동 77 
네일미용업,2016-10-04,Tina 네일,전라남도 여수시 웅천중앙로 121 (웅천동),전라남도 여수시 웅천동 1722-5 
네일미용업,2016-10-14,네일몽,전라남도 여수시 통제영3길 3 (교동),전라남도 여수시 교동 427 
네일미용업,2016-10-24,현 네일,"전라남도 여수시 좌수영로 682-23, 105호 (봉계동)",전라남도 여수시 봉계동 32-1 
네일미용업,2016-11-25,네일도 에뻐,전라남도 여수시 무선2길 24 (선원동),전라남도 여수시 선원동 1248-14 
네일미용업,2016-10-12,써니네일,"전라남도 여수시 돌산읍 강남9길 46, 2층",전라남도 여수시 돌산읍 우두리 1102-4 
네일미용업,2017-03-09,네일헤라,"전라남도 여수시 소호로 591, 2층 (안산동)",전라남도 여수시 안산동 721-6 
네일미용업,2017-03-20,네일쌀롱,전라남도 여수시 통제영4길 14-1 (중앙동),전라남도 여수시 중앙동 645 
네일미용업,2017-04-13,VIVID NAIL(비비드 네일),"전라남도 여수시 여서2로 19, 2층 201호 (여서동, 금호아파트)",전라남도 여수시 여서동 238 금호아파트 
네일미용업,2017-04-14,봄샘네일,전라남도 여수시 선원2길 2 (선원동),전라남도 여수시 선원동 138-2 
네일미용업,2017-05-11,옥이 네일,"전라남도 여수시 소호5길 22, 지하2층 6호 (소호동, 금호아파트 상가1동)",전라남도 여수시 소호동 353 
네일미용업,2017-05-24,코코네일(COCO NAIL),전라남도 여수시 좌수영로 375 (미평동),전라남도 여수시 미평동 591-4 
네일미용업,2017-09-29,네일로그,전라남도 여수시 대치3길 5 (여서동),전라남도 여수시 여서동 491-13 
네일미용업,2017-12-04,네일 HERA,"전라남도 여수시 덕충안길 84, 여수엑스포타운시티프라디움2단지상가3동 A107호 (덕충동)",전라남도 여수시 덕충동 2034 
네일미용업,2017-04-05,뮤즈,"전라남도 여수시 신기남3길 31, 1층 (신기동)",전라남도 여수시 신기동 107-3 
네일미용업,2017-05-11,오늘그리고네일,"전라남도 여수시 장성2길 3, 1층 (안산동)",전라남도 여수시 안산동 722-7 
네일미용업,2018-05-09,캔디네일,"전라남도 여수시 미평로 43-1, 1층 (미평동)",전라남도 여수시 미평동 450-8 
네일미용업,2018-06-27,쏭네일,"전라남도 여수시 웅천남1로 52, 퍼스트시티 120호 (웅천동)",전라남도 여수시 웅천동 1868-2 
네일미용업,2018-07-12,프롬제이,전라남도 여수시 문수로 92 (문수동),전라남도 여수시 문수동 116-3 
네일미용업,2018-08-10,퍼센트네일,전라남도 여수시 신기남2길 24-1 (신기동),전라남도 여수시 신기동 107-13 
네일미용업,2018-09-06,네일도 예쁘다,"전라남도 여수시 소라면 죽림2길 23-9, 1층",전라남도 여수시 소라면 죽림리 1216-3 
네일미용업,2018-09-10,티나 네일,전라남도 여수시 진남체육관길 21 (오림동),전라남도 여수시 오림동 364-4 
네일미용업,2018-09-18,썸네일,"전라남도 여수시 무선로 36, 1층 (학동)",전라남도 여수시 학동 58-1 
네일미용업,2018-11-07,에이치린,"전라남도 여수시 신기남1길 26-8, 1층 (신기동)",전라남도 여수시 신기동 113-13 
네일미용업,2018-01-11,온네일,전라남도 여수시 신기남3길 23 (신기동),전라남도 여수시 신기동 107-9 
네일미용업,2018-06-18,뷰티나,"전라남도 여수시 흥국상가길 13, 2층 (신기동)",전라남도 여수시 신기동 108-8 
네일미용업,2019-01-14,당신이 꽃,전라남도 여수시 문수북5길 7-1 (문수동),전라남도 여수시 문수동 1-5 
네일미용업,2019-01-21,더블유 네일,"전라남도 여수시 대통3길 11, 황금빌 상가 1층 (화장동)",전라남도 여수시 화장동 877-8 
네일미용업,2019-01-28,보떼네일아트,"전라남도 여수시 신기남4길 32, 2층 (신기동)",전라남도 여수시 신기동 64-12 
네일미용업,2019-04-16,Dear.Ju Nail(디어주네일),"전라남도 여수시 신기남3길 22-3, 1층 (신기동)",전라남도 여수시 신기동 63-7 
네일미용업,2019-04-25,nail365(네일365),전라남도 여수시 쌍봉로 365 (둔덕동),전라남도 여수시 둔덕동 434-5 
네일미용업,2019-08-05,휴네일,"전라남도 여수시 예울마루로 35-20, 2층 (웅천동)",전라남도 여수시 웅천동 1699-2 2층 
네일미용업,2019-11-06,정수정 네일 앤 뷰티,"전라남도 여수시 문수8길 33, 2층 (문수동)",전라남도 여수시 문수동 479-2 
네일미용업,2019-11-15,살롱드 더 예원,"전라남도 여수시 장성3길 48, 1층 (안산동)",전라남도 여수시 안산동 728-14 
네일미용업,2019-11-29,네일도 화이팅,전라남도 여수시 신기남1길 19 (신기동),전라남도 여수시 신기동 116-1 
네일미용업,2020-01-06,네일에비뉴,"전라남도 여수시 선소로 140, 103호 (신기동)",전라남도 여수시 신기동 32-12 
네일미용업,2020-01-17,토비네일,전라남도 여수시 흥국상가길 30 (신기동),전라남도 여수시 신기동 60-15 
네일미용업,2020-01-21,"네일, 또 와","전라남도 여수시 무선로 26, 2층 (학동)",전라남도 여수시 학동 59-4 
네일미용업,2020-02-11,퍼플네일,"전라남도 여수시 양지1길 3, 상가동 1층 112호 (미평동, 선경아파트)",전라남도 여수시 미평동 807 선경아파트 
네일미용업,2020-02-11,"네일,새기다","전라남도 여수시 시청로 82, 금호아파트 상가15동 112호 (선원동)",전라남도 여수시 선원동 53 금호아파트 
네일미용업,2020-02-27,예쁜네일,전라남도 여수시 여서2로 31 (여서동),전라남도 여수시 여서동 240-9 
네일미용업,2020-07-03,지연뷰티,"전라남도 여수시 신기남3길 32-5, 1층 (신기동)",전라남도 여수시 신기동 60-5 
네일미용업,2020-08-04,네일:기쁘리,"전라남도 여수시 웅천남6로 21, 마리나타워 1층 111호 (웅천동)",전라남도 여수시 웅천동 1884-5 
네일미용업,2020-12-10,네일 제이,"전라남도 여수시 허문정1길 16, 흥화아파트 상가동 2층 204호 (문수동)",전라남도 여수시 문수동 675-1 흥화아파트 
네일미용업,2020-12-27,뷰티따뜻,"전라남도 여수시 웅천로 19-9, 비고시티 203호 (웅천동)",전라남도 여수시 웅천동 1719-4 
네일미용업,2021-01-25,윤희네일,전라남도 여수시 봉산남4길 2 (봉산동),전라남도 여수시 봉산동 282-15 
네일미용업,2021-03-26,소중한 네일,"전라남도 여수시 무선2길 46, 1층 (선원동)",전라남도 여수시 선원동 1244-11 
네일미용업,2021-03-30,쪼네일,"전라남도 여수시 웅천3길 12-14, 1층 (웅천동)",전라남도 여수시 웅천동 1789-7 
네일미용업,2021-05-24,메이네일&뷰티,"전라남도 여수시 웅천7길 29, 1층 (웅천동)",전라남도 여수시 웅천동 1799-1 
네일미용업,2021-06-09,SOL NAIL,"전라남도 여수시 서교1길 10-1, 1층 (서교동)",전라남도 여수시 서교동 717 
네일미용업,2021-07-28,미니네일,"전라남도 여수시 무선1길 20-2, 대주아파트 상가102동 104호 (선원동)",전라남도 여수시 선원동 1311-2 대주아파트 
네일미용업,2021-08-23,네일앤젤,"전라남도 여수시 예울마루로 41, 1층 104호 (웅천동)",전라남도 여수시 웅천동 1695-2 
네일미용업,2021-08-27,푸스케어(여수여천점),"전라남도 여수시 무선6길 42-9, 2층 (선원동)",전라남도 여수시 선원동 1278-13 
네일미용업,2021-10-08,메르시 네일,전라남도 여수시 웅천중앙로 81 (웅천동),전라남도 여수시 웅천동 1665-3 
네일미용업,2021-10-19,네일더빛나,"전라남도 여수시 웅천로 19-9, 비고시티 201호 (웅천동)",전라남도 여수시 웅천동 1719-4 
네일미용업,2021-10-26,뽀네일,전라남도 여수시 소라면 죽림4길 8-11,전라남도 여수시 소라면 죽림리 1155-2 
네일미용업,2021-11-01,네일주,전라남도 여수시 무선3길 13 (선원동),전라남도 여수시 선원동 1255-13 
네일미용업,2021-11-17,뷰티마인,전라남도 여수시 미평4길 5 (미평동),전라남도 여수시 미평동 273-3 
네일미용업,2021-12-23,네일드 희,"전라남도 여수시 장성1길 37, 상가동 101호 (안산동, 여수장성우미린아파트)",전라남도 여수시 안산동 727 여수장성우미린아파트 
네일미용업,2021-12-29,소니네일&민낯이예쁜여자,전라남도 여수시 신기남1길 30-7 (신기동),전라남도 여수시 신기동 111-4 
네일미용업,2022-01-03,달콤네일,"전라남도 여수시 무선로 6, 이레타운 101-2호 (학동)",전라남도 여수시 학동 61 이레타운 
네일미용업,2022-02-17,라모드 헤어.네일,"전라남도 여수시 시청동5길 20, 206호 (학동)",전라남도 여수시 학동 90-1 
네일미용업,2022-02-24,더제이네일,전라남도 여수시 소미1길 47-5 (문수동),전라남도 여수시 문수동 639-8 
네일미용업,2022-02-28,"네일,그대와",전라남도 여수시 통제영3길 10-10 (교동),전라남도 여수시 교동 345-5 
네일미용업,2022-02-28,네일#더예쁘다,전라남도 여수시 무선4길 45 (선원동),전라남도 여수시 선원동 1274-1 
네일미용업,2022-03-04,요니네일,"전라남도 여수시 양지1길 18, 상가1층 (미평동, 모던빌)",전라남도 여수시 미평동 760-12 모던빌 
네일미용업,2022-03-10,바이앤비,"전라남도 여수시 학동북4길 7, 상가A동 202-1호 (학동, e편한세상 여수 더퍼스트)",전라남도 여수시 학동 1 e편한세상 여수 더퍼스트 
네일미용업,2022-03-31,네일기록,전라남도 여수시 소미1길 5-1 (문수동),전라남도 여수시 문수동 184-1 
네일미용업,2022-04-05,하이네일,전라남도 여수시 소라면 죽림2길 13,전라남도 여수시 소라면 죽림리 1204-8 
네일미용업,2022-04-13,네일키친,전라남도 여수시 학동서6길 26 (학동),전라남도 여수시 학동 63-2 
네일미용업,2022-04-18,라라,전라남도 여수시 신기남4길 28-1 (신기동),전라남도 여수시 신기동 64-10 
네일미용업,2022-04-28,려 네일 갤러리,"전라남도 여수시 소호2길 13-6, 1층 (소호동)",전라남도 여수시 소호동 1202-1 
네일미용업,2022-05-04,레푸스 여수웅천점,"전라남도 여수시 웅천로 19-9, 1동 2층 207호 (웅천동)",전라남도 여수시 웅천동 1719-4 
네일미용업,2022-05-23,네일. 히어,전라남도 여수시 충무오거리길 21 (교동),전라남도 여수시 교동 68 
네일미용업,2022-05-27,오늘 또 네일,전라남도 여수시 돌산읍 강남1길 10,전라남도 여수시 돌산읍 우두리 1021-1 
네일미용업,2022-05-31,네일드영,"전라남도 여수시 웅천로 90, 여수베이원파크 207호 (웅천동)",전라남도 여수시 웅천동 1876-1 여수베이원파크 
네일미용업,2022-06-14,바른네일,전라남도 여수시 국동남2길 2 (국동),전라남도 여수시 국동 1063-29 
네일미용업,2022-06-29,글리밍네일,"전라남도 여수시 신월로 658, 3층 (국동)",전라남도 여수시 국동 392-6 
네일미용업,2022-07-05,라이크어 네일,"전라남도 여수시 학동북3길 6, 201호 (학동)",전라남도 여수시 학동 5-27 
네일미용업,2022-07-06,"네일, 희",전라남도 여수시 신기북1길 39-2 (신기동),전라남도 여수시 신기동 44-11 
네일미용업,2022-07-18,네일진,전라남도 여수시 성산6길 27-2 (화장동),전라남도 여수시 화장동 763-9 
네일미용업,2022-08-16,우쥬네일,"전라남도 여수시 새터로 45-1, 1층 (신기동)",전라남도 여수시 신기동 74-9 
네일미용업,2022-08-24,몰리 네일(molly Nail),"전라남도 여수시 예울마루로 43, 201호 (웅천동)",전라남도 여수시 웅천동 1695-1 201호
네일미용업,2022-08-25,하이뷰티,"전라남도 여수시 무선7길 9, 1층 (선원동)",전라남도 여수시 선원동 1229-5 
네일미용업,2022-09-27,뷰티따뜻,"전라남도 여수시 웅천로 19-9, 비고시티 2층 203호 (웅천동)",전라남도 여수시 웅천동 1719-4 
네일미용업,2022-10-04,네일팔레트,"전라남도 여수시 무선로 32, 1층 9호 (학동)",전라남도 여수시 학동 58-5 
네일미용업,2022-10-06,H NAIL(에이치 네일),"전라남도 여수시 여서1로 41, 1층 (여서동)",전라남도 여수시 여서동 209-2 
네일미용업,2022-12-21,네일#,"전라남도 여수시 쌍봉로 37-4, 1층 (학동)",전라남도 여수시 학동 5-14 
네일미용업,2022-12-23,네일_더 뮤즈,"전라남도 여수시 소호로 518, 1층 (소호동)",전라남도 여수시 소호동 1199-9 
네일미용업,2023-01-04,꾸미다뷰티,"전라남도 여수시 신월로 563, 금호아파트상가 1동 2층 204호 (신월동)",전라남도 여수시 신월동 60 금호아파트상가 
네일미용업,2023-01-27,유디네일,"전라남도 여수시 소호로 614, 글로리아오피스텔상가 1층 (학동)",전라남도 여수시 학동 200-1 
네일미용업,2023-02-02,인뷰티,"전라남도 여수시 웅천로 108, 파로스타워 101호 (웅천동)",전라남도 여수시 웅천동 1880-5 
네일미용업,2023-04-13,네일은 가을,"전라남도 여수시 무선로 12, 현대상가 108호 (학동)",전라남도 여수시 학동 58-19 현대상가 
네일미용업,2023-04-19,현블링nail,"전라남도 여수시 예울마루로 35-20, 2층 (웅천동)",전라남도 여수시 웅천동 1699-2 
네일미용업,2023-05-30,J bling,"전라남도 여수시 웅천로 371, 캐슬스타 C동 1층 110호 (웅천동)",전라남도 여수시 웅천동 1806-1 
네일미용업,2023-06-05,네일앙쥬,"전라남도 여수시 신기남1길 30-6, 1층 (신기동)",전라남도 여수시 신기동 112-12 
네일미용업,2023-06-26,진네일,"전라남도 여수시 신월로 654, 1층 (국동)",전라남도 여수시 국동 393-4 
네일미용업,2023-09-05,네로 네일,전라남도 여수시 화산1길 30 (화장동),전라남도 여수시 화장동 738-8 
"일반미용업, 피부미용업",2007-07-23,갤럭시 압구정 미용실,전라남도 여수시 신기남2길 17 (신기동),전라남도 여수시 신기동 114-16 
"일반미용업, 피부미용업",2014-12-05,금수 테라피,전라남도 여수시 미평3길 56 (미평동),전라남도 여수시 미평동 669-15 
"일반미용업, 피부미용업",2022-03-08,퍼플라인,"전라남도 여수시 여문1로 36-1, 세제빌딩 202호 (여서동)",전라남도 여수시 여서동 240-4 
"일반미용업, 네일미용업",2004-07-15,김주연헤어,전라남도 여수시 여서1로 8 (여서동),전라남도 여수시 여서동 479 부영6단지 상가 3동 1층 2호 
"일반미용업, 네일미용업",2009-09-08,김겸헤어포레,전라남도 여수시 시청동5길 7-4 (학동),전라남도 여수시 학동 85-35 1층 
"일반미용업, 네일미용업",2014-11-04,Lee Su ha Beauty #,전라남도 여수시 웅남3길 21-1 (웅천동),전라남도 여수시 웅천동 1717-3 
"일반미용업, 네일미용업",2015-06-19,AH:4,전라남도 여수시 진남상가길 33-2 (교동),전라남도 여수시 교동 278 
"일반미용업, 네일미용업",2015-12-29,삼이뷰티샵,전라남도 여수시 시청동3길 3 (학동),전라남도 여수시 학동 85-12 
"일반미용업, 네일미용업",2020-03-25,아름다울:나,"전라남도 여수시 시청서4길 30-9, 2층 (학동)",전라남도 여수시 학동 205-8 
"일반미용업, 네일미용업",2021-12-17,헤어 바이 수,전라남도 여수시 새터로 67 (신기동),전라남도 여수시 신기동 43-4 
"일반미용업, 네일미용업",2022-03-02,려 헤어 갤러리,"전라남도 여수시 소호2길 13-6, 1층 (소호동)",전라남도 여수시 소호동 1202-1 
"피부미용업, 네일미용업",2013-09-10,여우길들이기,전라남도 여수시 신기북3길 23-11 (신기동),전라남도 여수시 신기동 24-2 
