관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 장덕동 1127,,1,200만,360도,30일,2022,35.192744,126.818305,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1127,,1,200만,360도,30일,2024,35.192744,126.818305,2024-06-30
광주광역시 사회재난과,광산구 수완동 969,,1,200만,360도,30일,2015,35.1927,126.824637,2024-06-30
광주광역시 사회재난과,광산구 수완동 969,,1,200만,360도,30일,2023,35.1927,126.824637,2024-06-30
광주광역시 사회재난과,광산구 선암동 793,,2,200만,360도,30일,2015,35.147192,126.770333,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1596,,1,200만,360도,30일,2015,35.188024,126.813374,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1596,,1,200만,360도,30일,2024,35.188024,126.813374,2024-06-30
광주광역시 사회재난과,광산구 월계동 789-1,,1,200만,360도,30일,2015,35.209996,126.834817,2024-06-30
광주광역시 사회재난과,광산구 월계동 789-1,,1,200만,360도,30일,2023,35.209996,126.834817,2024-06-30
광주광역시 사회재난과,광산구 수완동 1493,광산구 수완로33번길 51,2,200만,360도,30일,2024,35.187615,126.826182,2024-06-30
광주광역시 사회재난과,광산구 산정동 1037,광산구 용아로379번길 25-1,1,200만,360도,30일,2022,35.175774,126.801979,2024-06-30
광주광역시 사회재난과,광산구 산정동 1037,광산구 용아로379번길 25-1,1,200만,360도,30일,2024,35.175774,126.801979,2024-06-30
광주광역시 사회재난과,서구 서창동 484,서구 서창발산길 17-8,1,200만,360도,30일,2015,35.107168,126.822945,2024-06-30
광주광역시 사회재난과,서구 서창동 484,서구 서창발산길 17-8,3,200만,360도,30일,2019,35.107168,126.822945,2024-06-30
광주광역시 사회재난과,남구 진월동 494-1,남구 화산로 43,1,200만,360도,30일,2015,35.112844,126.902371,2024-06-30
광주광역시 사회재난과,남구 진월동 494-1,남구 화산로 43,1,200만,360도,30일,2024,35.112844,126.902371,2024-06-30
광주광역시 사회재난과,남구 봉선동 605,남구 제석로 93-3,2,200만,360도,30일,2022,35.122938,126.906896,2024-06-30
광주광역시 사회재난과,남구 봉선동 605,남구 제석로 93-3,1,200만,360도,30일,2024,35.122938,126.906896,2024-06-30
광주광역시 사회재난과,남구 주월동 541-13,남구 회재로 1140-9,2,200만,360도,30일,2022,35.130089,126.886783,2024-06-30
광주광역시 사회재난과,남구 주월동 541-13,남구 회재로 1140-9,1,200만,360도,30일,2024,35.130089,126.886783,2024-06-30
광주광역시 사회재난과,남구 진월동 331-41,남구 서문대로749번마길 19,2,200만,360도,30일,2015,35.124337,126.893818,2024-06-30
광주광역시 사회재난과,북구 일곡동 278-1,북구 일곡로 45-1,1,200만,360도,30일,2020,35.207848,126.893236,2024-06-30
광주광역시 사회재난과,북구 일곡동 278-1,북구 일곡로 45-1,2,200만,360도,30일,2024,35.207848,126.893236,2024-06-30
광주광역시 사회재난과,북구 일곡동 406-1,북구 일곡로49번길 66,1,200만,360도,30일,2015,35.209932,126.893064,2024-06-30
광주광역시 사회재난과,북구 일곡동 406-1,북구 일곡로49번길 66,2,200만,360도,30일,2024,35.209932,126.893064,2024-06-30
광주광역시 사회재난과,북구 매곡동 산55-19,북구 매곡로69번길 15,2,200만,360도,30일,2015,35.190106,126.891993,2024-06-30
광주광역시 사회재난과,북구 용봉동 1215-7,북구 용주로46번길 15-2,2,200만,360도,30일,2015,35.182198,126.904051,2024-06-30
광주광역시 사회재난과,북구 용봉동 1215-7,북구 용주로46번길 15-2,3,200만,360도,30일,2019,35.182198,126.904051,2024-06-30
광주광역시 사회재난과,북구 삼각동 770-2,,1,200만,360도,30일,2015,35.200279,126.89542,2024-06-30
광주광역시 사회재난과,북구 삼각동 770-2,,1,200만,360도,30일,2024,35.200279,126.89542,2024-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 추암로 37,2,200만,360도,30일,2015,35.220204,126.858187,2024-06-30
광주광역시 사회재난과,광산구 용동 680-1,,1,200만,360도,30일,2015,35.13107,126.752128,2024-06-30
광주광역시 사회재난과,광산구 용동 680-1,,1,200만,360도,30일,2024,35.13107,126.752128,2024-06-30
광주광역시 사회재난과,광산구 운남동 769-7,,1,200만,360도,30일,2015,35.17817,126.819124,2024-06-30
광주광역시 사회재난과,광산구 운남동 769-7,,1,200만,360도,30일,2022,35.17817,126.819124,2024-06-30
광주광역시 사회재난과,광산구 운남동 769-7,,1,200만,360도,30일,2024,35.17817,126.819124,2024-06-30
광주광역시 사회재난과,북구 일곡동 140,,1,200만,360도,30일,2024,35.212694,126.8934,2024-06-30
광주광역시 사회재난과,북구 일곡동 470,,1,200만,360도,30일,2024,35.212399,126.892836,2024-06-30
광주광역시 사회재난과,북구 일곡동 470,,1,200만,360도,30일,2016,35.212301,126.892931,2024-06-30
광주광역시 사회재난과,동구 소태동 989,동구 천변좌로630번길 3,1,200만,360도,30일,2016,35.128353,126.929385,2024-06-30
광주광역시 사회재난과,동구 소태동 989,동구 천변좌로630번길 3,2,200만,360도,30일,2020,35.128353,126.929385,2024-06-30
광주광역시 사회재난과,동구 동명동 80-15,동구 동계천로 172-1,1,200만,360도,30일,2016,35.149421,126.928293,2024-06-30
광주광역시 사회재난과,동구 동명동 80-15,동구 동계천로 172-1,3,200만,360도,30일,2019,35.149421,126.928293,2024-06-30
광주광역시 사회재난과,동구 월남동 200,,1,200만,360도,30일,2016,35.103589,126.938695,2024-06-30
광주광역시 사회재난과,동구 월남동 200,,2,200만,360도,30일,2019,35.103589,126.938695,2024-06-30
광주광역시 사회재난과,서구 화정동 1249,서구 화운로23번길 12-14,1,200만,360도,30일,2016,35.143114,126.883076,2024-06-30
광주광역시 사회재난과,서구 화정동 1249,서구 화운로23번길 12-14,3,200만,360도,30일,2020,35.143114,126.883076,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1197-1,서구 쌍촌로43번길 1,2,200만,360도,30일,2020,35.148687,126.864651,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1197-1,서구 쌍촌로43번길 1,1,200만,360도,30일,2024,35.148687,126.864651,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1132-5,,1,200만,360도,30일,2016,35.166924,126.862461,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1132-5,,3,200만,360도,30일,2020,35.166924,126.862461,2024-06-30
광주광역시 사회재난과,서구 농성동 348-13,,2,200만,360도,30일,2016,35.158149,126.888229,2024-06-30
광주광역시 사회재난과,서구 농성동 348-13,,2,200만,360도,30일,2019,35.158149,126.888229,2024-06-30
광주광역시 사회재난과,서구 금호동 205-5,서구 화개1로 45,1,200만,360도,30일,2016,35.127665,126.854982,2024-06-30
광주광역시 사회재난과,서구 금호동 205-5,서구 화개1로 45,2,200만,360도,30일,2020,35.127665,126.854982,2024-06-30
광주광역시 사회재난과,서구 마륵동 82-3,서구 백석길 20,2,200만,360도,30일,2016,35.142902,126.851372,2024-06-30
광주광역시 사회재난과,서구 마륵동 82-3,서구 백석길 20,1,200만,360도,30일,2024,35.142902,126.851372,2024-06-30
광주광역시 사회재난과,서구 유촌동 15-3,,2,200만,360도,30일,2016,35.166987,126.859059,2024-06-30
광주광역시 사회재난과,서구 농성동 398-15,서구 내방로408번길 33,1,200만,360도,30일,2016,35.156362,126.88736,2024-06-30
광주광역시 사회재난과,서구 농성동 398-15,서구 내방로408번길 33,3,200만,360도,30일,2020,35.156362,126.88736,2024-06-30
광주광역시 사회재난과,서구 광천동 782-369,,1,200만,360도,30일,2016,35.168485,126.882558,2024-06-30
광주광역시 사회재난과,서구 광천동 782-369,,2,200만,360도,30일,2020,35.168485,126.882558,2024-06-30
광주광역시 사회재난과,서구 화정동 1023,서구 월드컵4강로28번길 44,2,200만,360도,30일,2020,35.140445,126.88073,2024-06-30
광주광역시 사회재난과,서구 화정동 1023,서구 월드컵4강로28번길 44,1,200만,360도,30일,2024,35.140445,126.88073,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 4-7,서구 칠성로 131,1,200만,360도,30일,2016,35.166137,126.872154,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 4-7,서구 칠성로 131,2,200만,360도,30일,2020,35.166137,126.872154,2024-06-30
광주광역시 사회재난과,서구 화정동 1205,서구 염화로160번길 12,1,200만,360도,30일,2016,35.1427,126.88238,2024-06-30
광주광역시 사회재난과,서구 화정동 1205,서구 염화로160번길 12,1,200만,360도,30일,2019,35.1427,126.88238,2024-06-30
광주광역시 사회재난과,서구 화정동 1205,서구 염화로160번길 12,2,200만,360도,30일,2020,35.1427,126.88238,2024-06-30
광주광역시 사회재난과,서구 양동 419-2,서구 천변좌로130번길 20,1,200만,360도,30일,2016,35.158325,126.892446,2024-06-30
광주광역시 사회재난과,서구 양동 419-2,서구 천변좌로130번길 20,2,200만,360도,30일,2020,35.158325,126.892446,2024-06-30
광주광역시 사회재난과,서구 화정동 905-15,서구 화정로78번길 16-20,1,200만,360도,30일,2016,35.143577,126.864598,2024-06-30
광주광역시 사회재난과,서구 화정동 905-15,서구 화정로78번길 16-20,3,200만,360도,30일,2020,35.143577,126.864598,2024-06-30
광주광역시 사회재난과,서구 화정동 1081,,1,200만,360도,30일,2016,35.140822,126.884924,2024-06-30
광주광역시 사회재난과,서구 화정동 1081,,2,200만,360도,30일,2019,35.140822,126.884924,2024-06-30
광주광역시 사회재난과,서구 풍암동 1129,,1,200만,360도,30일,2016,35.123826,126.881421,2024-06-30
광주광역시 사회재난과,서구 풍암동 1129,,2,200만,360도,30일,2019,35.123826,126.881421,2024-06-30
광주광역시 사회재난과,서구 금호동 890,,1,200만,360도,30일,2016,35.12412,126.856308,2024-06-30
광주광역시 사회재난과,서구 금호동 890,,2,200만,360도,30일,2019,35.12412,126.856308,2024-06-30
광주광역시 사회재난과,서구 동천동 503,,1,200만,360도,30일,2016,35.170351,126.858876,2024-06-30
광주광역시 사회재난과,서구 동천동 503,,2,200만,360도,30일,2019,35.170351,126.858876,2024-06-30
광주광역시 사회재난과,서구 풍암동 1008,,1,200만,360도,30일,2016,35.123033,126.868464,2024-06-30
광주광역시 사회재난과,서구 풍암동 1008,,1,200만,360도,30일,2019,35.123033,126.868464,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,3,200만,360도,30일,2019,35.152838,126.85779,2024-06-30
광주광역시 사회재난과,서구 쌍촌동 1268,서구 상무민주로 61,1,200만,360도,30일,2024,35.152838,126.85779,2024-06-30
광주광역시 사회재난과,서구 농성동 417-8,,1,200만,360도,30일,2016,35.160134,126.884923,2024-06-30
광주광역시 사회재난과,서구 농성동 417-8,,2,200만,360도,30일,2019,35.160134,126.884923,2024-06-30
광주광역시 사회재난과,서구 치평동 1280-1,,1,200만,360도,30일,2016,35.144757,126.841103,2024-06-30
광주광역시 사회재난과,서구 치평동 1280-1,,1,200만,360도,30일,2019,35.144757,126.841103,2024-06-30
광주광역시 사회재난과,남구 봉선동 555,남구 불로마을길 18,2,200만,360도,30일,2020,35.12195,126.911752,2024-06-30
광주광역시 사회재난과,남구 봉선동 555,남구 불로마을길 18,1,200만,360도,30일,2024,35.12195,126.911752,2024-06-30
광주광역시 사회재난과,남구 방림동 48-2,남구 천변좌로586번길 27-2,3,200만,360도,30일,2020,35.129417,126.924223,2024-06-30
광주광역시 사회재난과,남구 방림동 48-2,남구 천변좌로586번길 27-2,1,200만,360도,30일,2024,35.129417,126.924223,2024-06-30
광주광역시 사회재난과,남구 방림동 106-11,남구 큰방림길 4-2,1,200만,360도,30일,2016,35.134339,126.920917,2024-06-30
광주광역시 사회재난과,남구 방림동 106-11,남구 큰방림길 4-2,3,200만,360도,30일,2020,35.134339,126.920917,2024-06-30
광주광역시 사회재난과,남구 지석동 258-1,남구 고싸움로164번길 19-1,2,200만,360도,30일,2016,35.083466,126.831774,2024-06-30
광주광역시 사회재난과,남구 양림동 285-1,남구 3·1만세운동길 6,1,200만,360도,30일,2016,35.136814,126.915862,2024-06-30
광주광역시 사회재난과,남구 양림동 285-1,남구 3·1만세운동길 6,2,200만,360도,30일,2020,35.136814,126.915862,2024-06-30
광주광역시 사회재난과,남구 송하동 492-4,남구 효천길 30,2,200만,360도,30일,2016,35.104714,126.879026,2024-06-30
광주광역시 사회재난과,남구 진월동 253-5,남구 서문대로678번길 14,2,200만,360도,30일,2016,35.11947,126.900204,2024-06-30
광주광역시 사회재난과,남구 행암동 554,,1,200만,360도,30일,2016,35.102555,126.885451,2024-06-30
광주광역시 사회재난과,남구 행암동 554,,1,200만,360도,30일,2019,35.102555,126.885451,2024-06-30
광주광역시 사회재난과,남구 양림동 311,,1,200만,360도,30일,2016,35.142617,126.915628,2024-06-30
광주광역시 사회재난과,남구 양림동 311,,2,200만,360도,30일,2019,35.142617,126.915628,2024-06-30
광주광역시 사회재난과,남구 사동 177,남구 사직길 28-2,1,200만,360도,30일,2016,35.142038,126.912193,2024-06-30
광주광역시 사회재난과,남구 사동 177,남구 사직길 28-2,3,200만,360도,30일,2019,35.142038,126.912193,2024-06-30
광주광역시 사회재난과,북구 두암동 301-7,북구 삼정로3번길 45,1,200만,360도,30일,2016,35.164638,126.934283,2024-06-30
광주광역시 사회재난과,북구 두암동 301-7,북구 삼정로3번길 45,2,200만,360도,30일,2020,35.164638,126.934283,2024-06-30
광주광역시 사회재난과,북구 신안동 261-25,북구 중흥로 59,1,200만,360도,30일,2016,35.164627,126.900841,2024-06-30
광주광역시 사회재난과,북구 신안동 261-25,북구 중흥로 59,3,200만,360도,30일,2020,35.164627,126.900841,2024-06-30
광주광역시 사회재난과,북구 동림동 37-34,,2,200만,360도,30일,2016,35.18578,126.864479,2024-06-30
광주광역시 사회재난과,북구 문흥동 985-1,북구 부남길 26,1,200만,360도,30일,2016,35.187983,126.926682,2024-06-30
광주광역시 사회재난과,북구 문흥동 985-1,북구 부남길 26,2,200만,360도,30일,2020,35.187983,126.926682,2024-06-30
광주광역시 사회재난과,북구 오치동 944-4,북구 우치로274번길 10,1,200만,360도,30일,2016,35.189406,126.906228,2024-06-30
광주광역시 사회재난과,북구 오치동 944-4,북구 우치로274번길 10,3,200만,360도,30일,2020,35.189406,126.906228,2024-06-30
광주광역시 사회재난과,북구 양산동 164,북구 양산택지로33번길 19,1,200만,360도,30일,2016,35.209674,126.877105,2024-06-30
광주광역시 사회재난과,북구 양산동 164,북구 양산택지로33번길 19,3,200만,360도,30일,2020,35.209674,126.877105,2024-06-30
광주광역시 사회재난과,북구 삼각동 489-3,북구 설죽로436번길 7,1,200만,360도,30일,2016,35.198223,126.900355,2024-06-30
광주광역시 사회재난과,북구 삼각동 489-3,북구 설죽로436번길 7,2,200만,360도,30일,2020,35.198223,126.900355,2024-06-30
광주광역시 사회재난과,북구 매곡동 320-4,,1,200만,360도,30일,2016,35.1901,126.89001,2024-06-30
광주광역시 사회재난과,북구 매곡동 320-4,,2,200만,360도,30일,2020,35.1901,126.89001,2024-06-30
광주광역시 사회재난과,북구 용봉동 1280-4,북구 호동로15번길 91,2,200만,360도,30일,2016,35.179156,126.914261,2024-06-30
광주광역시 사회재난과,북구 용봉동 1280-4,북구 호동로15번길 91,2,200만,360도,30일,2024,35.179156,126.914261,2024-06-30
광주광역시 사회재난과,북구 오치동 917-24,북구 우치로303번길 31,1,200만,360도,30일,2016,35.190997,126.903767,2024-06-30
광주광역시 사회재난과,북구 오치동 917-24,북구 우치로303번길 31,3,200만,360도,30일,2020,35.190997,126.903767,2024-06-30
광주광역시 사회재난과,북구 용봉동 1040,북구 저불로69번길 37,2,200만,360도,30일,2016,35.180851,126.891264,2024-06-30
광주광역시 사회재난과,북구 삼각동 777-1,북구 설죽로471번길 22,1,200만,360도,30일,2016,35.201063,126.896493,2024-06-30
광주광역시 사회재난과,북구 삼각동 777-1,북구 설죽로471번길 22,2,200만,360도,30일,2020,35.201063,126.896493,2024-06-30
광주광역시 사회재난과,북구 연제동 33-46,북구 양산제로 38,2,200만,360도,30일,2016,35.199718,126.871408,2024-06-30
광주광역시 사회재난과,북구 연제동 33-46,북구 양산제로 38,1,200만,360도,30일,2019,35.199718,126.871408,2024-06-30
광주광역시 사회재난과,북구 양산동 765,북구 양산로 57-6,1,200만,360도,30일,2016,35.210813,126.881089,2024-06-30
광주광역시 사회재난과,북구 양산동 765,북구 양산로 57-6,2,200만,360도,30일,2020,35.210813,126.881089,2024-06-30
광주광역시 사회재난과,북구 삼각동 161-1,북구 원삼각길 18,1,200만,360도,30일,2016,35.199612,126.90478,2024-06-30
광주광역시 사회재난과,북구 삼각동 161-1,북구 원삼각길 18,2,200만,360도,30일,2020,35.199612,126.90478,2024-06-30
광주광역시 사회재난과,북구 동림동 255,북구 유림로 155-1,1,200만,360도,30일,2016,35.176458,126.863974,2024-06-30
광주광역시 사회재난과,북구 동림동 255,북구 유림로 155-1,2,200만,360도,30일,2020,35.176458,126.863974,2024-06-30
광주광역시 사회재난과,북구 중흥동 745-7,북구 서암대로 286-1,1,200만,360도,30일,2016,35.165653,126.915006,2024-06-30
광주광역시 사회재난과,북구 중흥동 745-7,북구 서암대로 286-1,2,200만,360도,30일,2020,35.165653,126.915006,2024-06-30
광주광역시 사회재난과,북구 운암동 917-2,북구 서강로67번길 20,1,200만,360도,30일,2016,35.177825,126.870103,2024-06-30
광주광역시 사회재난과,북구 운암동 917-2,북구 서강로67번길 20,2,200만,360도,30일,2020,35.177825,126.870103,2024-06-30
광주광역시 사회재난과,북구 용두동 419,북구 거진길 36,1,200만,360도,30일,2016,35.215574,126.873019,2024-06-30
광주광역시 사회재난과,북구 용두동 419,북구 거진길 36,2,200만,360도,30일,2020,35.215574,126.873019,2024-06-30
광주광역시 사회재난과,북구 용두동 산43-25,,3,200만,360도,30일,2020,35.214986,126.87703,2024-06-30
광주광역시 사회재난과,북구 용두동 산43-25,,1,200만,360도,30일,2024,35.214986,126.87703,2024-06-30
광주광역시 사회재난과,북구 두암동 563-7,북구 면앙로133번길 80,2,200만,360도,30일,2016,35.180526,126.927881,2024-06-30
광주광역시 사회재난과,북구 두암동 563-7,북구 면앙로133번길 80,1,200만,360도,30일,2024,35.180526,126.927881,2024-06-30
광주광역시 사회재난과,북구 일곡동 345,북구 일곡마을로124번길 23-10,1,200만,360도,30일,2016,35.207909,126.89139,2024-06-30
광주광역시 사회재난과,북구 일곡동 345,북구 일곡마을로124번길 23-10,2,200만,360도,30일,2020,35.207909,126.89139,2024-06-30
광주광역시 사회재난과,북구 임동 92-37,북구 서림로 122,1,200만,360도,30일,2016,35.160995,126.898544,2024-06-30
광주광역시 사회재난과,북구 임동 92-37,북구 서림로 122,2,200만,360도,30일,2020,35.160995,126.898544,2024-06-30
광주광역시 사회재난과,북구 용봉동 1368-1,북구 저불로70번길 14,1,200만,360도,30일,2016,35.180151,126.89686,2024-06-30
광주광역시 사회재난과,북구 용봉동 1368-1,북구 저불로70번길 14,3,200만,360도,30일,2019,35.180151,126.89686,2024-06-30
광주광역시 사회재난과,북구 오치동 913-19,,1,200만,360도,30일,2016,35.191247,126.903502,2024-06-30
광주광역시 사회재난과,북구 오치동 913-19,,3,200만,360도,30일,2019,35.191247,126.903502,2024-06-30
광주광역시 사회재난과,북구 두암동 975-6,북구 무진성길 58,1,200만,360도,30일,2016,35.162245,126.939366,2024-06-30
광주광역시 사회재난과,북구 두암동 975-6,북구 무진성길 58,2,200만,360도,30일,2019,35.162245,126.939366,2024-06-30
광주광역시 사회재난과,광산구 산월동 766-1,광산구 첨단봉산길 16-7,1,200만,360도,30일,2016,35.205963,126.845852,2024-06-30
광주광역시 사회재난과,광산구 산월동 766-1,광산구 첨단봉산길 16-7,2,200만,360도,30일,2020,35.205963,126.845852,2024-06-30
광주광역시 사회재난과,광산구 신가동 1240,광산구 임방울대로216번길 6-17,2,200만,360도,30일,2016,35.180574,126.818938,2024-06-30
광주광역시 사회재난과,광산구 신가동 1240,광산구 임방울대로216번길 6-17,2,200만,360도,30일,2019,35.180574,126.818938,2024-06-30
광주광역시 사회재난과,광산구 수완동 672-5,광산구 왕버들로 93,1,200만,360도,30일,2016,35.202659,126.821042,2024-06-30
광주광역시 사회재난과,광산구 수완동 672-5,광산구 왕버들로 93,2,200만,360도,30일,2020,35.202659,126.821042,2024-06-30
광주광역시 사회재난과,광산구 운남동 515-13,광산구 임방울대로 126,1,200만,360도,30일,2016,35.172359,126.817799,2024-06-30
광주광역시 사회재난과,광산구 운남동 515-13,광산구 임방울대로 126,2,200만,360도,30일,2020,35.172359,126.817799,2024-06-30
광주광역시 사회재난과,광산구 신가동 296,광산구 목련로382번안길 34,1,200만,360도,30일,2016,35.18036,126.836007,2024-06-30
광주광역시 사회재난과,광산구 신가동 296,광산구 목련로382번안길 34,3,200만,360도,30일,2020,35.18036,126.836007,2024-06-30
광주광역시 사회재난과,광산구 우산동 1058-1,광산구 사암로118번길 66,1,200만,360도,30일,2016,35.154842,126.811297,2024-06-30
광주광역시 사회재난과,광산구 우산동 1058-1,광산구 사암로118번길 66,1,200만,360도,30일,2016,35.154842,126.811297,2024-06-30
광주광역시 사회재난과,광산구 우산동 1058-1,광산구 사암로118번길 66,2,200만,360도,30일,2020,35.154842,126.811297,2024-06-30
광주광역시 사회재난과,광산구 신촌동 707-83,광산구 야촌길 9,1,200만,360도,30일,2016,35.139348,126.807498,2024-06-30
광주광역시 사회재난과,광산구 신촌동 707-83,광산구 야촌길 9,1,200만,360도,30일,2022,35.139348,126.807498,2024-06-30
광주광역시 사회재난과,광산구 송정동 455,광산구 송도로304번길 24,2,200만,360도,30일,2016,35.139278,126.802111,2024-06-30
광주광역시 사회재난과,광산구 수완동 739,광산구 왕버들로 113-24,1,200만,360도,30일,2016,35.202993,126.824141,2024-06-30
광주광역시 사회재난과,광산구 수완동 739,광산구 왕버들로 113-24,2,200만,360도,30일,2020,35.202993,126.824141,2024-06-30
광주광역시 사회재난과,광산구 신창동 1206-3,광산구 신창로36번길 32,1,200만,360도,30일,2016,35.188776,126.838755,2024-06-30
광주광역시 사회재난과,광산구 신창동 1206-3,광산구 신창로36번길 32,2,200만,360도,30일,2020,35.188776,126.838755,2024-06-30
광주광역시 사회재난과,광산구 수완동 950,광산구 임방울대로378번길 37,1,200만,360도,30일,2016,35.19438,126.8252,2024-06-30
광주광역시 사회재난과,광산구 수완동 950,광산구 임방울대로378번길 37,3,200만,360도,30일,2020,35.19438,126.8252,2024-06-30
광주광역시 사회재난과,광산구 소촌동 290-58,광산구 소촌로86번길 20-16,1,200만,360도,30일,2016,35.151313,126.795219,2024-06-30
광주광역시 사회재난과,광산구 소촌동 290-58,광산구 소촌로86번길 20-16,2,200만,360도,30일,2020,35.151313,126.795219,2024-06-30
광주광역시 사회재난과,광산구 산수동 678-2,,1,200만,360도,30일,2016,35.193086,126.747124,2024-06-30
광주광역시 사회재난과,광산구 산수동 678-2,,2,200만,360도,30일,2020,35.193086,126.747124,2024-06-30
광주광역시 사회재난과,광산구 산정동 1038,광산구 용아로379번길 57,1,200만,360도,30일,2016,35.176154,126.801766,2024-06-30
광주광역시 사회재난과,광산구 산정동 1038,광산구 용아로379번길 57,2,200만,360도,30일,2020,35.176154,126.801766,2024-06-30
광주광역시 사회재난과,광산구 도천동 449-3,,1,200만,360도,30일,2016,35.215291,126.818657,2024-06-30
광주광역시 사회재난과,광산구 도천동 449-3,,2,200만,360도,30일,2020,35.215291,126.818657,2024-06-30
광주광역시 사회재난과,광산구 도산동 1218-82,광산구 서도산길 70-8,2,200만,360도,30일,2016,35.128816,126.786871,2024-06-30
광주광역시 사회재난과,광산구 도산동 1218-82,광산구 서도산길 70-8,1,200만,360도,30일,2019,35.128816,126.786871,2024-06-30
광주광역시 사회재난과,광산구 수완동 324-2,광산구 상완길 115-47,2,200만,360도,30일,2016,35.205254,126.827887,2024-06-30
광주광역시 사회재난과,광산구 신창동 1057-2,광산구 신가매결길 50,1,200만,360도,30일,2016,35.187297,126.840791,2024-06-30
광주광역시 사회재난과,광산구 신창동 1057-2,광산구 신가매결길 50,2,200만,360도,30일,2020,35.187297,126.840791,2024-06-30
광주광역시 사회재난과,광산구 수완동 1115,광산구 장신로147번길 6-5,2,200만,360도,30일,2016,35.191289,126.82711,2024-06-30
광주광역시 사회재난과,광산구 도산동 1029-10,광산구 도산로 39,2,200만,360도,30일,2016,35.131647,126.790272,2024-06-30
광주광역시 사회재난과,광산구 도산동 1029-10,광산구 도산로 39,2,200만,360도,30일,2019,35.131647,126.790272,2024-06-30
광주광역시 사회재난과,광산구 도산동 1214-6,광산구 송도로85번길 29,2,200만,360도,30일,2016,35.126544,126.786266,2024-06-30
광주광역시 사회재난과,광산구 신창동 682-2,광산구 구촌반촌길 33,2,200만,360도,30일,2016,35.189181,126.842655,2024-06-30
광주광역시 사회재난과,광산구 하남동 649,광산구 손재로110번길 29,2,200만,360도,30일,2016,35.176497,126.798297,2024-06-30
광주광역시 사회재난과,광산구 하남동 649,광산구 손재로110번길 29,2,200만,360도,30일,2019,35.176497,126.798297,2024-06-30
광주광역시 사회재난과,광산구 비아동 445-2,광산구 비아로 121,1,200만,360도,30일,2016,35.222314,126.817559,2024-06-30
광주광역시 사회재난과,광산구 비아동 445-2,광산구 비아로 121,2,200만,360도,30일,2020,35.222314,126.817559,2024-06-30
광주광역시 사회재난과,광산구 산정동 916-3,광산구 산정공원로71번길 32-9,1,200만,360도,30일,2016,35.174738,126.804981,2024-06-30
광주광역시 사회재난과,광산구 산정동 916-3,광산구 산정공원로71번길 32-9,1,200만,360도,30일,2022,35.174738,126.804981,2024-06-30
광주광역시 사회재난과,광산구 용동 684-1,광산구 평동산단외로64번길 40-6,1,200만,360도,30일,2016,35.12975,126.751559,2024-06-30
광주광역시 사회재난과,광산구 용동 684-1,광산구 평동산단외로64번길 40-6,2,200만,360도,30일,2019,35.12975,126.751559,2024-06-30
광주광역시 사회재난과,광산구 운남동 771-4,,1,200만,360도,30일,2016,35.177631,126.822195,2024-06-30
광주광역시 사회재난과,광산구 운남동 771-4,,2,200만,360도,30일,2019,35.177631,126.822195,2024-06-30
광주광역시 사회재난과,광산구 신가동 963-5,,1,200만,360도,30일,2016,35.184716,126.832321,2024-06-30
광주광역시 사회재난과,광산구 신가동 963-5,,3,200만,360도,30일,2019,35.184716,126.832321,2024-06-30
광주광역시 사회재난과,광산구 월곡동 681-2,광산구 풍영로 63,1,200만,360도,30일,2016,35.178003,126.809459,2024-06-30
광주광역시 사회재난과,광산구 월곡동 681-2,광산구 풍영로 63,2,200만,360도,30일,2019,35.178003,126.809459,2024-06-30
광주광역시 사회재난과,북구 양산동 209-2,북구 상촌로31번길 1,2,200만,360도,30일,2016,35.211742,126.878107,2024-06-30
광주광역시 사회재난과,북구 양산동 209-2,북구 상촌로31번길 1,1,200만,360도,30일,2019,35.211742,126.878107,2024-06-30
광주광역시 사회재난과,북구 일곡동 919-1,,1,200만,360도,30일,2016,35.20852,126.892522,2024-06-30
광주광역시 사회재난과,북구 일곡동 919-1,,1,200만,360도,30일,2016,35.20852,126.892522,2024-06-30
광주광역시 사회재난과,북구 용두동 276-2,북구 하서로 437-1,2,200만,360도,30일,2016,35.214009,126.875304,2024-06-30
광주광역시 사회재난과,북구 삼각동 753-52,북구 안산로 85,1,200만,360도,30일,2016,35.19483,126.901756,2024-06-30
광주광역시 사회재난과,북구 삼각동 753-52,북구 안산로 85,3,200만,360도,30일,2021,35.19483,126.901756,2024-06-30
광주광역시 사회재난과,북구 오치동 961-17,북구 서하로257번길 2,2,200만,360도,30일,2016,35.187199,126.908802,2024-06-30
광주광역시 사회재난과,북구 연제동 57-8,북구 연제외촌길 140,2,200만,360도,30일,2016,35.197321,126.869245,2024-06-30
