년도,지점명칭,목적,지목,지역,면적(제곱미터),시료깊이(m),카드뮴(mg_kg),구리(mg_kg),비소(mg_kg),수은(mg_kg),납(mg_kg),6가크롬(mg_kg),아연(mg_kg),니켈(mg_kg),불소(mg_kg),유기인(mg_kg),폴리클로리네이티드비페닐(PCBs)(mg_kg),시안(mg_kg),페놀류(mg_kg),벤젠(mg_kg),톨루엔(mg_kg),에틸벤젠(mg_kg),크실렌(mg_kg),석유계총탄화수소(TPH)(mg_kg),트리클로로에틸렌(TCE)(mg_kg),테트라클로로에틸렌(PCE)(mg_kg),벤조(a)피렌(mg_kg),12디클로로에탄(mg_kg),수소이온농도(pH)
2022,개미어린이공원,어린이 놀이시설지역,공원용지,1지역,974,0.3~1.5m,1.58,28.9,6.16,0.07,28.7,0,98.2,17.5,,,,,,,,,,,,,,,7.1
2022,들국화어린이공원,어린이 놀이시설지역,공원용지,1지역,3414,0.3~1.5m,1.54,20.4,2.73,0.06,39,0,92.9,14.3,,,,,,,,,,,,,,,7.3
2022,금성자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,105.1,1~2,2.76,38.4,6.04,0.08,27.8,0,103,37.9,,,,,,,,,,,,,,,8.1
2022,효자자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,270,1~2,2.49,163.7,2.86,0.08,90.2,0,483,44.5,,,,,,,,,,,,,,,7.1
2022,오렌지 카 매니아,교통관련시설지역,대지(2지역),2지역,588.1,1~2,3.32,47.6,5.85,0.03,21.5,0,141.1,43.7,,0,,,0,0,0,0,0,0,0,0,,0,8.7
2022,신사제일주유소,교통관련시설지역,주유소용지,3지역,482,4~5,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,7.3
2022,제이제이에너지,교통관련시설지역,주유소용지,3지역,1556.5,4~5,,,,,,,,,,,,,,0.6,0,0.4,0.8,0,0,0,,0,9.3
2022,타이거 주유소,교통관련시설지역,주유소용지,3지역,1556.5,4~5,,,,,,,,,,,,,,0,0,0,0,60,0,0,,0,8.6
2022,수색동 275-10,사고·민원 등 발생지역,대지(2지역),2지역,933,0~1,2.65,27.2,14.89,0.37,76,0,143.5,14.5,528,0,0,0,0,0,0,0,0,53,0,0,,0,9
2022,서갈현어린이공원,어린이 놀이시설지역,공원용지,1지역,1532.2,0~0.3,2.15,35.7,4.07,0.07,31.8,0,130.8,31,,,,,,,,,,,,,,,7.1
2022,역말어린이공원,어린이 놀이시설지역,공원용지,1지역,966.3,0~0.3,2.57,60.2,8.14,0.08,35.2,0,149.6,37.6,,,,,,,,,,,,,,,8.3
2022,은평뉴타운디에트르 3-14BL 현장,토지개발지역,대지(1지역),1지역,92863,2~3,2.51,36.5,0,0,19.6,0,100.2,48.6,285,0,,,0,0,0,0,0,122,0,0,,0,4.9
2022,자동차이야기,교통관련시설지역,대지(2지역),2지역,123,0.0~3.0m,4.03,47.9,7.05,0.03,25.8,0,137.4,26.4,,0,,,0,0,0,0,0,0,0,0,,0,8.5
2022,민경운수,교통관련시설지역,대지(2지역),2지역,529,0.0~3.0m,1.8,19.2,4.87,0.02,20.2,0,99.4,11,,0,,,0.03,0,0,0,0,0,0,0,,0,9.5
2022,세화정비사업소,교통관련시설지역,대지(2지역),2지역,1343,0.0~1.5m,3,48.7,8.8,0.3,51.7,1.3,152.6,30.8,,0,,,0.03,0,0,0,0,205,0,0,,0,8.2
2022,세화정비사업소,교통관련시설지역,대지(2지역),2지역,1343,0.0~3.0m,4.79,41.4,10.78,0.02,19.3,0,122.5,56.7,,0,,,0,0,0,0,0,0,0,0,,0,7.9
2022,(주)안국에너지 삼보주유소,교통관련시설지역,주유소용지,3지역,441,0.0~5.0m,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,8.6
2022,(주)미래아스팔트 신우주유소,교통관련시설지역,주유소용지,3지역,307,0.0~1.0m,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,9.5
2022,광호주유소,교통관련시설지역,주유소용지,3지역,857,0.0~5.0m,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,8.2
2022,현대오일뱅크 독립문주유소,교통관련시설지역,주유소용지,3지역,337,0.0~5.0m,,,,,,,,,,,,,,0,0.2,0,0,70,0,0,,0,7.8
2022,궁말어린이공원,어린이 놀이시설지역,공원용지,1지역,887,0.15~0.3,2.96,43,7.99,0.06,29.3,0,142.6,33.1,,,,,,,,,,,,,,,6.9
2022,다람쥐어린이공원,어린이 놀이시설지역,공원용지,1지역,595,0.15~0.3,5.24,54.1,14.22,0.01,43.9,0,237,41.9,,,,,,,,,,,,,,,7.4
2022,밤고개어울림공원놀이터,어린이 놀이시설지역,공원용지,1지역,979,0.15~0.3,0.93,10.2,3.08,0,8.2,0,32,7.7,,,,,,,,,,,,,,,5.6
2022,연서어린이공원,어린이 놀이시설지역,공원용지,1지역,1595,0.15~0.3m,1.57,17.5,4,0.06,39.9,0,106.9,12,,,,,,,,,,,,,,,7.1
2022,홍은동어린이공원,어린이 놀이시설지역,공원용지,1지역,1552,0.15~0.3m,1.72,20.8,3,0.06,32.1,0,108.5,12.5,,,,,,,,,,,,,,,5.7
2022,연희제1구역 주택재개발정비사업,토지개발지역,대지(1지역),1지역,55173,0.0~3.0m,2.6,51.8,7.81,0.18,35.9,0,162.1,22.2,36,0,,,0.04,0,0,0,0,59,0,0,,0,8.5
2022,상암11단지,지하수 오염지역,공원용지,1지역,12421.7,0~1.5m,2.7,32.3,10.07,0.02,39.9,0,121.7,51.7,192,0,,0,0,0,0,0,0,56,0,0,,0,7.1
2022,(주)만성상사 대흥주유소,교통관련시설지역,주유소용지,3지역,410,3~4m,,,,,,,,,,,,,,0,0,23.2,65.4,2651,0,0,,0,8.5
2022,(주)만성상사 대흥주유소,교통관련시설지역,주유소용지,3지역,410,3~4m,,,,,,,,,,,,,,0,0,0,0,148,0,,,0,11.4
2022,마포유수지공영주차장,교통관련시설지역,유지,2지역,30601.6,0~1m,2.71,149.3,7.42,0.21,82.3,0,324.7,42.8,,0,,,0.03,0,0,0,0,142,0,0,,0,7.9
2022,르노삼성자동차 지정정비코너 창전점,교통관련시설지역,대지(2지역),2지역,124,0~1.5m,1.82,63.7,9.88,0.2,47.3,0,194.7,23,,0,,,0.02,0,0,0,0,51,0,0,,0,9.7
2022,한국지엠마포바로서비스,교통관련시설지역,대지(2지역),2지역,205,2~3m,2.48,247.3,10.09,0.38,1643,0,461.3,23.2,,0,,,0.17,0,0,0,0,60,0,0,,0,8.9
2022,현대공업사,교통관련시설지역,대지(2지역),2지역,113.6,0~1.5m,2.91,55.7,3.86,0.02,36.8,0,104.7,44.5,,0,,,0.03,0,0,0,0,82,0,0,,0,8.9
2022,스피드메이트 청기와점,교통관련시설지역,대지(2지역),2지역,245,2~3m,2.46,100.2,8.66,0.28,63.4,0,193.9,32.1,,0,,,0,0,0,0,0,0,0,0,,0,8.8
2022,평화의공원 모험놀이터,어린이 놀이시설지역,공원용지,1지역,162413,0~1m,0.93,8.2,6.27,0,10.6,0,42.5,9.3,,,,,,,,,,,,,,,7.9
2022,은행나무어린이공원,어린이 놀이시설지역,공원용지,1지역,993.7,0~1m,2.07,30.1,4.22,0.03,28,0,140.2,26.7,,,,,,,,,,,,,,,7.4
2022,두리어린이공원,어린이 놀이시설지역,공원용지,1지역,1006.9,0~1m,1.95,35.3,5.08,0.02,61.7,0,155.4,22,,,,,,,,,,,,,,,7.9
2022,성사천어린이공원,어린이 놀이시설지역,공원용지,1지역,130,0~1m,3.51,70.7,14.31,0.04,154,1.5,467.8,33.4,,,,,,,,,,,,,,,7.8
2022,일두강업(주),산업단지 및 공장지역,대지(2지역),2지역,608,3,3.48,33.5,0,0,15.4,0,69.2,43.2,200,0,0,0,0,,,,,,0,0,,0,5.1
2022,광민자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,172,3,3.58,47.3,8.64,0.05,30.8,0,116.8,39.3,,,,,,,,,,,,,,,8.6
2022,형제상회,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,132,3,3.78,35.1,6.37,0.04,18.6,0,105.2,26.4,,,,,,,,,,,,,,,8.3
2022,대광자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,260,3,5.17,55.2,23.8,0.15,92.2,0,171.5,42.4,,,,,,,,,,,,,,,8.3
2022,광일실업,교통관련시설지역,대지(2지역),2지역,1893,3,4,43.3,3.24,0.03,37.8,0,129.7,24.6,,0,,,0,0,0,0,0,0,0,0,,0,7.6
2022,포창운수주식회사,교통관련시설지역,대지(2지역),2지역,1836,3,3.22,58.7,1.84,0.01,28.4,0,84.3,38,,0,,,0,0,0,0,0,0,0,0,,0,8
2022,명화운수,교통관련시설지역,대지(2지역),2지역,202,3,4.27,97.1,5.4,0.02,30.1,0,127.4,53.6,,0,,,0,0,0,0,0,397,0,0,,0,7.4
2022,SK에너지(주) 경인주유소,교통관련시설지역,주유소용지,3지역,873,4,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,7.7
2022,서울교통공사 신정차량사업소,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,212891,3,3.11,53.7,7.29,0.05,33.5,0,130,33.4,,0,,,0,0,0,0,0,0,0,0,0,0,8
2022,서울교통공사 신정차량사업소,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,212891,3,2.46,40,7.3,0.12,25.7,0,102.9,34.8,,0,,,0.04,0,0,0,0,137,0,0,0,0,8.3
2022,서울교통공사 신정차량사업소,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,212891,3,1.92,22.3,3.51,0.03,18.8,0,70.4,21.2,,0,,,0,0,0,0,0,0,0,0,0,0,8.1
2022,양천근린공원,어린이 놀이시설지역,공원용지,1지역,33798,1,3.12,42.1,3.53,0,22.9,0,118.2,37.1,,,,,,,,,,,,,,,6.8
2022,목련어린이공원,어린이 놀이시설지역,공원용지,1지역,2499,1,3.95,76.4,5.34,0.06,41.4,0,196,31,,,,,,,,,,,,,,,7.9
2022,세양어린이공원,어린이 놀이시설지역,공원용지,1지역,1561,1,3.02,47.3,13.14,0.06,27.2,0,143.6,30.3,,,,,,,,,,,,,,,8.2
2022,염창동 공장,산업단지 및 공장지역,공장용지,3지역,1151,0~1,4.44,305.3,10.54,0.96,503.8,0,1050,20.9,384,0,0,0,0.02,,,,,,0,0,,0,8.6
2022,대운환경(주),폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,700,1~,2.89,437.4,11.46,0.29,203.4,0,433.5,53.9,,,,,,,,,,,,,,,9.1
2022,서남물재생센터,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,12497,0~1,1.1,9,2.65,0.02,10.6,0,42.9,12.5,,,,,,,,,,,,,,,8
2022,극동상록수아파트,지하수 오염지역,대지(2지역),2지역,7848,4~5,2.82,71.1,5.39,0.05,75.9,0,157.3,39.5,341,0,0,0.2,0,0,0,0,0,102,0,0,,0,8.4
2022,(주)서서울공업사,교통관련시설지역,잡종지(3지역),3지역,1490,2~3,2.71,34.3,4.05,0.07,34.4,0,107.8,27.1,,0,,,0,0,0,0,0,0,0,0,,0,8.4
2022,한강자동차공업(주),교통관련시설지역,대지(2지역),2지역,1713,1~2,3.75,41.2,1.59,0.01,28.4,0,492.1,40.8,,0,,,0,0,0,0,0,0,0,0,,0,8.5
2022,한국지엠강서서비스(주),교통관련시설지역,공장용지,3지역,2025,0~1,2.05,36.6,7.14,0.05,36.5,0,165.1,18.3,,0,,,0.02,0,0,0,0,172,0,0,,0,9.7
2022,성진통운,교통관련시설지역,대지(2지역),2지역,1424,4~5,2.23,26.9,5.05,0.03,39,0,87.8,22.9,,0,,,0,0,0,0,0,0,0,0,,0,6.5
2022,중동실업,교통관련시설지역,대지(2지역),2지역,2675,2~3,3.12,139.4,0,0,22.2,0,168.2,42.4,,0,,,0,0,0,0,0,0,0,0,,0,5.5
2022,방화차량기지,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,43041,0~1,1.96,20.8,2.44,0.02,28.7,0,90.9,21.7,,0,,,0,0,0,0,0,0,0,0,0,0,9.7
2022,새나라어린이공원,어린이 놀이시설지역,공원용지,1지역,297,0~1,2,29,5.67,0.05,30.9,0,91.4,23.3,,,,,,,,,,,,,,,8.2
2022,원진환경(주),폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,1197,0~3.0m,4.03,57.4,9.83,0.06,46,0,239.1,34.4,,,,,,,,,,,,,,,8.4
2022,제이제이모터스/구로아지트셀프세차장,교통관련시설지역,대지(2지역),2지역,570,0~3.0m,1.93,71,6.35,0.13,34.4,0,176.9,35.4,,0,,,0.03,0,0,0.1,0.6,0,0,0,,0,9
2022,제이제이모터스/구로아지트셀프세차장,교통관련시설지역,대지(2지역),2지역,570,0~3.0m,3.29,36.8,5.81,0.03,53.4,0,109.9,34.6,,0,,,0,0,0,0,0,0,0,0,,0,7.7
2022,제이제이모터스/구로아지트셀프세차장,교통관련시설지역,대지(2지역),2지역,570,0~3.0m,3.74,65.8,7.53,0.01,109.5,0,139.6,42.4,,0,,,0.02,0.2,0.1,0.3,0.9,942,1.5,0,,0,8.3
2022,제이제이모터스/구로아지트셀프세차장,교통관련시설지역,대지(2지역),2지역,570,0~3.0m,3.59,56.4,10.9,0.04,87,1.4,130.5,37.5,,0,,,0.03,0,0,0,0,901,0,0,,0,7.9
2022,구로자동차검사소,교통관련시설지역,대지(2지역),2지역,13,0~3.0m,4.33,103.9,6.02,0.04,37.2,0,135.4,43.2,,0,,,0.02,0,0,0,0,0,0,0,,0,7.7
2022,서울오토세차장,교통관련시설지역,대지(2지역),2지역,517,0~3.0m,3.77,47.5,1.92,0.01,26.3,0,83.1,51.4,,0,,,0,0,0,0,0,0,0,0,,0,7.2
2022,태진운수(주),교통관련시설지역,주차장,3지역,1323,0~3.0m,2.1,0,0,0,15.5,0,61.5,1.9,,0,,,0,0,0,0,0,0,0,0,,0,7.2
2022,구로차량사업소,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,54135,0~3.0m,3.8,60,5.72,0.21,34.4,0,130.8,36.6,,0,,,0,0,0,0,0,0,0,0,0,0,7.7
2022,천왕차량사업소,철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,18439,0~3.0m,7.61,75,1.7,0.02,22.4,0,68.8,31.3,,0,,,0.02,0,0,0,0,0,0,0,0,0,3.5
2022,신미림초등학교,산업단지 주변 등의 주거지역,대지(2지역),2지역,7258,0~3.0m,1,5.1,2.72,0,7.3,0,30.6,8.5,57,0,,,0,,,,,,0,0,,0,7.1
2022,삼각어린이공원,어린이 놀이시설지역,공원용지,1지역,2633,0~3.0m,2.71,76.9,7.34,0.16,48.8,0,169.1,27.4,,,,,,,,,,,,,,,8
2022,구로리공원,어린이 놀이시설지역,공원용지,1지역,7782,0~3.0m,2.97,35.9,0,0.03,20,0,99.8,36.6,,,,,,,,,,,,,,,8.1
2022,칠성자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,230.1,0~3,3.72,58.2,6.34,0.09,36.8,0,209.6,41.6,,,,,,,,,,,,,,,7.7
2022,보성메탈,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,317.7,0~2,2.82,143.2,6.77,0.12,47.8,0,199.4,30.9,,,,,,,,,,,,,,,7.8
2022,태평자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,324,0~2,3.23,45.2,6.19,0.07,34.2,0,126.4,42.8,,,,,,,,,,,,,,,8
2022,금천자원,원광석·고철 등의 보관·사용지역,대지(2지역),2지역,63.8,0~2,3.07,42.5,7.47,0.35,52.9,0,147.9,34.6,,,,,,,,,,,,,,,7.8
2022,(주)럭키자동차서비스,교통관련시설지역,공장용지,3지역,572,0~2,3.34,51.8,4.26,0.03,53.4,0,134.2,35.4,,0,,,0,0,0,0,0,0,0,0,,0,7.8
2022,(주)더파크모터스남부서비스,교통관련시설지역,대지(2지역),2지역,2000,0~1.5,3.46,50.8,10.31,0.01,28.5,0,120,50.6,,0,,,0,0,0,0,0,0,0,0,,0,8.4
2022,기아㈜시흥서비스센타,교통관련시설지역,공장용지,3지역,12839.9,0~2,3.17,42.1,5.47,0.03,29.2,0,104.3,32,,0,,,0,0,0,0,0,67,0,0,,0,6.3
2022,기아㈜시흥서비스센타,교통관련시설지역,공장용지,3지역,12839.9,0~2,2.94,183.4,6.96,0.04,32.7,0,155.1,29.9,,0,,,0,0,0,0,0,67,0,0,,0,7.9
2022,동산공원,어린이 놀이시설지역,공원용지,1지역,1017.2,0~1,3.01,49,3.47,0.02,30,0,117.7,42.4,,,,,,,,,,,,,,,7.3
2022,철쭉공원,어린이 놀이시설지역,공원용지,1지역,1501.6,0~1,3.47,68,7.49,0.06,38.3,0,174.3,44.8,,,,,,,,,,,,,,,7.4
2022,꾸러기공원,어린이 놀이시설지역,공원용지,1지역,359.4,0~1,3.65,50.6,3.68,0,26.4,0,139.7,37.7,,,,,,,,,,,,,,,7.9
2022,해태공원,어린이 놀이시설지역,공원용지,1지역,962.6,0~1,3.56,54.4,4.47,0.02,33.9,0,149.5,57.2,,,,,,,,,,,,,,,8
2022,별장길공원,어린이 놀이시설지역,공원용지,1지역,971.4,0~1,2.74,46.1,8.74,0.05,40,0,168.9,31.8,,,,,,,,,,,,,,,6.9
2022,별장길공원,어린이 놀이시설지역,공원용지,1지역,971.4,0~1,2.6,44,7.03,0.05,44.8,0.8,146.9,25.8,,,,,,,,,,,,,,,7.4
2022,신한전기공업㈜,산업단지 및 공장지역,공장용지,3지역,10582.4,0.3~3m,2.56,116.5,9.44,0.08,186.8,0,712.1,30.6,161,0,0,0,0.06,,,,,,0,0,,0,8.1
2022,한성자원,원광석·고철 등의 보관·사용지역,답,1지역,192,0.3~3m,2.65,38.7,8.8,0.06,36.3,0,106.4,34.2,,,,,,,,,,,,,,,8.6
2022,한성자원,원광석·고철 등의 보관·사용지역,답,1지역,192,0.3~3m,3.08,54.9,12.17,0.12,81,0,155.5,38.5,,,,,,,,,,,,,,,8.8
2022,문래청소년회관,지하수 오염지역,대지(2지역),2지역,2348,0.3~3m,2.23,29.5,9.62,0.06,47.5,0,103.2,21.7,258,0,0,0,0,0,0,0,0,0,0,0,,0,8.2
2022,문래청소년회관,지하수 오염지역,대지(2지역),2지역,2348,0.3~3m,2.77,83.4,21.51,0.15,103.5,0,205.9,24.5,263,0,0,0,0,0,0,0,0,0,0,0,,0,8.6
2022,(주)세지,교통관련시설지역,공장용지,3지역,1990.6,0.3~3m,2.43,53.2,8.27,0.05,39.5,0,141.5,38.3,,0,,,0,0,0,0,0,0,0,0,,0,7.8
2022,㈜영등포자동차정비검사소,교통관련시설지역,공장용지,3지역,4505.5,0.3~3m,2.1,5873.4,25.44,0.05,7605.8,0,68934.3,23.9,,0,,,0.02,0,0,0,0,110,0,0,,0,8.5
2022,원창세차장,교통관련시설지역,대지(2지역),2지역,137.6,0.3~3m,3.3,58.2,6.33,0.13,66.6,0,134.8,55.5,,0,,,0.02,0,0,0,0,0,0,0,,0,6.2
2022,버드나룻길 주유소,교통관련시설지역,주유소용지,3지역,780,0.3~5m,,,,,,,,,,,,,,0,0,0,0,164,0,0,,0,9.2
2022,SK에너지㈜신길동 주유소,교통관련시설지역,주유소용지,3지역,502,0.3~5m,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,8.5
2022,문래베어스타운 아파트,산업단지 주변 등의 주거지역,대지(1지역),1지역,8470,0.3~3m,3.11,48.9,14.89,0.08,55.5,0,177.2,28.4,182,0,,,0,,,,,,0,0,,0,7.2
2022,문래베어스타운 아파트,산업단지 주변 등의 주거지역,대지(1지역),1지역,8470,0.3~3m,2.88,48.5,4.79,0.03,28.8,0,119.4,36.2,30,0,,,0.02,,,,,,0,0,,0,6.7
2022,동심어린이공원,어린이 놀이시설지역,공원용지,1지역,2820.1,0.3~1m,2.98,63.1,9.36,0.32,53.9,0,186.8,33.1,,,,,,,,,,,,,,,8.1
2022,신길5동지역주택조합,토지개발지역,대지(1지역),1지역,35000,0.3~3m,3.66,47.7,11.19,0.02,40,0,132,45.5,159,0,,,0,0,0,0,0,0,0,0,,0,8.5
2022,경동자동차공업사,교통관련시설지역,대지(2지역),2지역,658,3,1.68,547.8,12.95,0.34,133.4,0,559.8,17.2,,,,,0.05,0,0,0,0,124,0,0,,0,8.6
2022,102커스텀웅샵,교통관련시설지역,대지(2지역),2지역,321,3,3.5,51.4,3.96,0.03,32.9,0,112.4,41.9,,0,,,0,0,0,0,0,0,0,0,,0,8.4
2022,현대오일뱅크(주) 신대방셀프주유소,교통관련시설지역,주유소용지,3지역,2483,3,2.23,35.3,3.73,0.08,35.4,0,95.1,26.6,,0,0,,0,0,0,0,0,0,0,0,,0,7.9
2022,범한택시여객자동차(주),교통관련시설지역,대지(2지역),2지역,411,3,3.77,53.4,23.98,0.04,228.4,0,161.1,36.6,,0,,,0.02,0,0,0,0,0,0,0,,0,8
2022,상도운수,교통관련시설지역,대지(2지역),2지역,115,3,3.02,32.8,4.32,0.02,15,0,80.4,31.2,,0,,,0,0,0,0,0,0,0,0,,0,8
2022,(주)창원이엔지,교통관련시설지역,주유소용지,3지역,533,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,8.1
2022,현대오일뱅크(주) 사당셀프주유소,교통관련시설지역,주유소용지,3지역,1230,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,8
2022,삼일공원 놀이터,어린이 놀이시설지역,대지(1지역),1지역,26046,1,3.75,47.9,43.24,0.06,62.2,0,167.9,38.1,,,,,,,,,,,,,,,6.5
2022,백로공원 놀이터,어린이 놀이시설지역,대지(1지역),1지역,2312,1,3.75,41.8,7.42,0.04,36.9,0,111.7,33.2,,,,,,,,,,,,,,,6.7
2022,관악산클린하우스,폐기물 처리 및 재활용 관련 지역,공원용지,1지역,15615,1~2,0.69,7.8,5.81,0.02,37,0,58.5,6.2,,,,,,,,,,,,,,,6.4
2022,관악세차장,교통관련시설지역,대지(2지역),2지역,456,2~3,2.41,195.5,6.06,0.05,46.7,0,243.1,39.8,,0,,,0,0,0,0,0,0,0,0,,0,9.8
2022,관악세차장,교통관련시설지역,대지(2지역),2지역,456,2~3,2.89,50.4,3.32,0.02,32.4,0,106.5,45.3,,0,,,0,0,0,0,0,0,0,0,,0,8.9
2022,케이와이에너지㈜ 신림충전소,교통관련시설지역,대지(2지역),2지역,1173,2~3,2.02,29.2,3.58,0.04,31.6,0,88.9,34.2,,0,,,0,0,0,0,0,0,0,0,,0,9.1
2022,주식회사 벧엘자동차,교통관련시설지역,대지(2지역),2지역,400,2~3,3.18,54.9,7.18,0.01,55.1,0,118.1,62.1,,0,,,0,0,0,0,0,0,0,0,,0,8.9
2022,SK에너지㈜ 대공원주유소,교통관련시설지역,주유소용지,3지역,1423,3~4,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,5.3
2022,한독운수㈜,교통관련시설지역,대지(2지역),2지역,1760,2~3,2.71,34.1,2.68,0.02,20.9,0,92.4,35.4,,0,,,0,0,0,0,0,0,0,0,,0,6.8
2022,한남여객운수㈜,교통관련시설지역,대지(2지역),2지역,393,1.0~1.5,1.43,24.5,6.65,0.01,88.5,0,125.8,20.5,,0,,,0.05,0,0,0,0,610,0,0,,0,9.1
2022,신관주유소,교통관련시설지역,주유소용지,3지역,652,4~5,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,6.8
2022,송학어린이공원,어린이 놀이시설지역,공원용지,1지역,1013,0~1,2.87,51.6,5.87,0.02,30.2,0,107.7,46.9,,,,,,,,,,,,,,,7.7
2022,송학어린이공원,어린이 놀이시설지역,공원용지,1지역,1013,0~1,2.92,43.8,18.08,0,39.9,0,120.6,46.7,,,,,,,,,,,,,,,7
2022,해태어린이공원,어린이 놀이시설지역,공원용지,1지역,1359,0~1,3.12,67.6,3.18,0.02,31.8,0,155,52.7,,,,,,,,,,,,,,,7.2
2022,서초구청소관련종합시설,폐기물 처리 및 재활용 관련 지역,잡종지(3지역),3지역,14834,0.3-1.2m,3.23,42.6,8.18,0.03,51.5,0,177.1,42,,,,,,,,,,,,,,,7.7
2022,한우리정보센터 (2호정),지하수 오염지역,답,1지역,600,0.3-3m,3.01,15.8,3.52,0.02,10.7,0,69,20.3,114,0,0,0.2,0,0,0,0,0,0,0,0,,0,5.5
2022,한우리정보센터 (1호정),지하수 오염지역,잡종지(2지역),2지역,1159,0.3-3m,3.23,36.2,5.42,0.01,22.4,0,110.9,40.4,251,0,0,0,0,0,0,0,0,0,0,0,,0,6.8
2022,서초공영차고지 (염곡1차고지),교통관련시설지역,대지(2지역),2지역,1547,0.3~3m,1.72,14.3,1.53,0,14.6,0,57.6,19.1,,0,,,0,0,0,0,0,0,0,0,,0,7.9
2022,서초공영차고지 (염곡2차고지),교통관련시설지역,대지(2지역),2지역,9371,0.3~3m,2.86,34,4.61,0.04,22.9,0,102.3,37.7,,0,,,0,0,0,0,0,0,0,0,,0,6.7
2022,TKP송유관시설-1,사고·민원 등 발생지역,도로,3지역,6740,0.3-1m,,,,,,,,,,,,,,0,0,0,0,52,0,0,,0,7.1
2022,TKP송유관시설-2,사고·민원 등 발생지역,잡종지(2지역),2지역,12188,0.3-1m,,,,,,,,,,,,,,0,0,0,0,140,0,0,,0,4.7
2022,TKP송유관시설-3,사고·민원 등 발생지역,도로,3지역,39644,0.3-1m,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,7.7
2022,TKP송유관시설-4,사고·민원 등 발생지역,도로,3지역,1124,0.3-1m,,,,,,,,,,,,,,0,0,0,0,72,0,0,,0,6.3
2022,윗샘 어린이공원,어린이 놀이시설지역,공원용지,1지역,1084,0.3-1m,2.15,27,4.06,0.02,22.8,0,98,22.8,,,,,,,,,,,,,,,6.2
2022,아랫샘 어린이공원,어린이 놀이시설지역,공원용지,1지역,1059,0.3-1m,2.82,19.9,3.34,0.03,16.9,0,98,38.9,,,,,,,,,,,,,,,6.3
2022,능안 어린이공원,어린이 놀이시설지역,공원용지,1지역,1156,0.3-1m,3.44,34,3.09,0,17.8,0,122.7,20.3,,,,,,,,,,,,,,,7.4
2022,안골 어린이공원,어린이 놀이시설지역,공원용지,1지역,1192,0.3-1m,2.67,58.4,3.54,0.05,24.2,0,117.3,41.3,,,,,,,,,,,,,,,7.1
2022,우성스포츠센타,지하수 오염지역,대지(1지역),1지역,47483,3,3.65,36.1,4.4,0.02,18.9,0,129.6,26.4,348,0,0,0.2,0.04,0,0,0,0,50,0,0,,0,8
2022,119카플라자,교통관련시설지역,대지(2지역),2지역,365,3,2.82,57.8,0,0.03,38.6,0,75.6,37.5,,0,,,0,0,0,0,0,0,0,0,,0,7.7
2022,"강남주차, 세차장",교통관련시설지역,대지(2지역),2지역,14,3,3.39,44.3,6.3,0.03,19.1,0,102.7,29.9,,0,,,0,0,0,0,0,0,0,0,,0,8.4
2022,위례자동차서비스,교통관련시설지역,전,1지역,585,3,4.44,47.4,3.25,0.03,23.2,0,124.6,51,,0,,,0,0,0,0,0,0,0,0,,0,8.4
2022,도선여객,교통관련시설지역,잡종지(3지역),3지역,1810,3,4.8,34.9,10.96,0.01,16.4,0,98.2,36,,0,,,0,0,0,0,0,0,0,0,,0,6.4
2022,서울교통공사 수서차량사업소(북쪽),철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,68226,3,3.6,40.5,21.59,0.04,22.9,0,131.3,33.9,,0,,,0,0,0,0,0,0,0,0,0.013,0,7.8
2022,서울교통공사 수서차량사업소(북쪽),철도관련 시설 및 철도 폐침목 사용지역,철도용지,3지역,68226,3,3.67,49.9,7.83,0.02,18.6,0,117.4,47.7,,0,,,0,0,0,0,0,0,0,0,0.009,0,8.4
