시도,시도명,시군구,시군구명,읍면동,읍면동명,위도,경도,평면직각좌표계_X좌표,평면직각좌표계_Y좌표,지리정보시스템아이디,상태,행정구역최소X좌표,행정구역최소Y좌표,행정구역최대X좌표,행정구역최대Y좌표
46,전라남도,150,순천시,340,월등면,35.08575688,127.3900208,235491.0582,176372.6025,46150340,Y,127.3352784,35.0486746,127.4378488,35.13528556
46,전라남도,150,순천시,350,주암면,35.06919963,127.2462393,222384.603,174494.1776,46150350,Y,127.1822531,35.00633936,127.3226061,35.13309631
46,전라남도,150,순천시,360,송광면,34.98897612,127.2474348,222514.8065,165593.9497,46150360,Y,127.1749625,34.92316247,127.3176712,35.04396499
46,전라남도,150,순천시,370,외서면,34.91633497,127.2724533,224819.8857,157541.302,46150370,Y,127.2259854,34.88448936,127.3115069,34.95315496
46,전라남도,150,순천시,380,낙안면,34.92108759,127.3460274,231542.1437,158088.5138,46150380,Y,127.3036477,34.86411843,127.4008986,34.98456592
46,전라남도,150,순천시,390,별량면,34.86970535,127.42949,239192.8552,152418.2441,46150390,Y,127.3664501,34.82511996,127.4944283,34.90638817
46,전라남도,150,순천시,400,상사면,34.93715962,127.4191581,238217.4308,159897.3016,46150400,Y,127.361875,34.89332033,127.474034,34.99169563
46,전라남도,150,순천시,515,향동,34.97328783,127.4403991,240140.4367,163913.9202,46150515,Y,127.4086185,34.94050485,127.4842107,35.00547173
46,전라남도,150,순천시,540,매곡동,34.96293821,127.4797278,243736.9116,162782.2767,46150540,Y,127.4699871,34.9566969,127.4903427,34.96769578
46,전라남도,150,순천시,550,삼산동,34.98315953,127.4698665,242826.0876,165021.4659,46150550,Y,127.4275725,34.96153153,127.5073834,35.00545343
46,전라남도,150,순천시,560,조곡동,34.95574148,127.4969667,245315.3309,161991.4675,46150560,Y,127.4885716,34.94384568,127.5053733,34.96708653
46,전라남도,150,순천시,570,덕연동,34.94322427,127.5166059,247116.3256,160611.7929,46150570,Y,127.5018775,34.9254418,127.5347467,34.96044526
46,전라남도,150,순천시,580,풍덕동,34.93487131,127.50454,246018.736,159679.5065,46150580,Y,127.4925455,34.91805205,127.5204647,34.94905144
46,전라남도,150,순천시,590,남제동,34.94127138,127.4810935,243873.1313,160379.1128,46150590,Y,127.4659116,34.93470092,127.4943931,34.94768439
46,전라남도,150,순천시,600,저전동,34.94846645,127.4765365,243453.0321,161175.3673,46150600,Y,127.4657652,34.94359632,127.488271,34.95330559
46,전라남도,150,순천시,610,장천동,34.94976835,127.4891045,244600.4031,161325.2999,46150610,Y,127.4838084,34.94553853,127.4946812,34.95307028
46,전라남도,150,순천시,620,중앙동,34.95638177,127.4873469,244436.2984,162058.2257,46150620,Y,127.4838074,34.95213658,127.4919427,34.96167311
46,전라남도,150,순천시,635,도사동,34.90492134,127.4957406,245231.2453,156352.587,46150635,Y,127.4665645,34.87235221,127.5318255,34.93763617
46,전라남도,150,순천시,661,왕조1동,34.96876862,127.529957,248320.8771,163452.1413,46150661,Y,127.502509,34.94826424,127.5575476,34.98469717
46,전라남도,150,순천시,665,왕조2동,34.95575868,127.5323264,248545.0216,162009.9314,46150665,Y,127.5210648,34.95033603,127.5414165,34.96319199
46,전라남도,170,나주시,250,남평읍,35.02843094,126.8630959,187429.7273,169952.1197,46170250,Y,126.8191178,34.95215965,126.8998116,35.08153235
46,전라남도,170,나주시,310,세지면,34.92712926,126.7328596,175514.3795,158738.5621,46170310,Y,126.7020088,34.88920092,126.7688401,34.9731699
46,전라남도,170,나주시,320,왕곡면,34.95999953,126.6706591,169842.9906,162403.086,46170320,Y,126.6077044,34.93414762,126.7187143,34.98827475
46,전라남도,170,나주시,330,반남면,34.91363468,126.6550643,168400.7823,157263.5865,46170330,Y,126.6277729,34.88177176,126.6825683,34.95209697
46,전라남도,170,나주시,340,공산면,34.9497923,126.6009238,163469.5535,161293.5496,46170340,Y,126.5612921,34.91488752,126.646963,34.99144418
46,전라남도,170,나주시,350,동강면,34.92624637,126.5527023,159052.6687,158699.2988,46170350,Y,126.5135013,34.86323728,126.5837437,34.98837008
46,전라남도,170,나주시,360,다시면,35.01483619,126.6405392,167113.5092,168495.6158,46170360,Y,126.5858225,34.9636686,126.6972779,35.067702
46,전라남도,170,나주시,370,문평면,35.06746612,126.6308615,166252.0493,174338.0088,46170370,Y,126.5867526,35.01748816,126.6833809,35.11502656
46,전라남도,170,나주시,380,노안면,35.08322984,126.7167266,174089.8637,176061.3341,46170380,Y,126.6675871,35.04687442,126.7709652,35.1137227
46,전라남도,170,나주시,390,금천면,35.0234488,126.7615259,178159.3565,169417.7403,46170390,Y,126.7329189,34.97773604,126.7944674,35.06509051
46,전라남도,170,나주시,400,산포면,35.03078177,126.8088405,182479.0468,170222.0644,46170400,Y,126.7783123,34.99247641,126.8365834,35.06116416
46,전라남도,170,나주시,420,다도면,34.93449314,126.8361905,184956.7571,159534.0209,46170420,Y,126.7927731,34.87089057,126.8786593,35.00916182
46,전라남도,170,나주시,430,봉황면,34.94442816,126.7826108,180064.2053,160645.9956,46170430,Y,126.7354287,34.86799791,126.8266571,35.00018854
46,전라남도,170,나주시,510,송월동,35.01644434,126.7216825,174520.8368,168650.6364,46170510,Y,126.7041074,35.0053507,126.7392567,35.02813709
46,전라남도,170,나주시,520,영강동,35.00987781,126.6948382,172068.4377,167929.3513,46170520,Y,126.6756289,34.99688717,126.7164565,35.02346204
46,전라남도,170,나주시,540,금남동,35.03399519,126.7054638,173046.3555,170602.0971,46170540,Y,126.6799576,35.01710825,126.73883,35.05662496
46,전라남도,170,나주시,550,성북동,35.05074635,126.723449,174692.6339,172455.7134,46170550,Y,126.7056231,35.03080508,126.742258,35.06707629
46,전라남도,170,나주시,580,영산동,34.99144892,126.7368853,175901.0456,165873.7278,46170580,Y,126.7049016,34.96824875,126.7626968,35.01357882
46,전라남도,170,나주시,600,이창동,34.98555155,126.687243,171366.574,165232.8253,46170600,Y,126.6377965,34.96989873,126.7296868,35.00446718
46,전라남도,230,광양시,250,광양읍,34.95982378,127.6039618,255085.423,162497.7886,46230250,Y,127.5460522,34.91877183,127.6551227,34.99953318
46,전라남도,230,광양시,310,봉강면,35.04886107,127.5655402,251521.1147,172354.1242,46230310,Y,127.5255547,34.97317502,127.6042665,35.11365246
46,전라남도,230,광양시,320,옥룡면,35.05399994,127.6143731,255972.8402,172950.5359,46230320,Y,127.5767582,34.98553372,127.6506478,35.12139045
46,전라남도,230,광양시,330,옥곡면,34.99780779,127.6786418,261878.3596,166755.3663,46230330,Y,127.6378717,34.96321183,127.7300353,35.03644952
46,전라남도,230,광양시,340,진상면,35.05398104,127.6844851,262370.471,172990.4159,46230340,Y,127.621318,34.98715337,127.7442129,35.11828843
46,전라남도,230,광양시,350,진월면,35.00627036,127.7545592,268801.5514,167743.2177,46230350,Y,127.7238049,34.95526077,127.7873112,35.05802204
46,전라남도,230,광양시,360,다압면,35.11899112,127.6642951,260481.3673,180190.778,46230360,Y,127.6028306,35.04899379,127.7528191,35.18449584
46,전라남도,230,광양시,515,골약동,34.93000579,127.6579098,260034.1316,159220.3,46230515,Y,127.6133736,34.88378493,127.7015268,34.97864826
46,전라남도,230,광양시,530,중마동,34.94528648,127.6998545,263855.152,160941.837,46230530,Y,127.6840907,34.91894961,127.7221001,34.96400804
46,전라남도,230,광양시,540,광영동,34.96122749,127.7171561,265423.1597,162721.6424,46230540,Y,127.697574,34.94726461,127.7325782,34.9697215
46,전라남도,230,광양시,550,금호동,34.91856662,127.7463462,268124.748,158008.0966,46230550,Y,127.7038479,34.8864842,127.7845578,34.95194851
46,전라남도,230,광양시,570,태인동,34.94559013,127.7554562,268934.2944,161012.385,46230570,Y,127.7397654,34.93330437,127.7698665,34.96050437
46,전라남도,710,담양군,250,담양읍,35.32087184,126.9829867,198376.9938,202389.3799,46710250,Y,126.9316372,35.28967786,127.0232403,35.35092549
46,전라남도,710,담양군,310,봉산면,35.26910005,126.955626,195886.2001,196646.1634,46710310,Y,126.9094915,35.24148379,126.9852549,35.30402257
46,전라남도,710,담양군,320,고서면,35.21978768,126.9741855,197573.8145,191174.4531,46710320,Y,126.9324583,35.1841198,127.0158292,35.25297258
46,전라남도,710,담양군,340,창평면,35.23114247,127.0151669,201305.2446,192433.5087,46710340,Y,126.9668699,35.17877439,127.0492251,35.28219584
46,전라남도,710,담양군,350,대덕면,35.23129902,127.0585763,205257.1967,192452.1738,46710350,Y,126.9914554,35.18022032,127.117457,35.27803194
46,전라남도,710,담양군,360,무정면,35.28649177,127.0479835,204289.3331,198576.0573,46710360,Y,126.9754369,35.24813341,127.0995583,35.31266389
46,전라남도,710,담양군,370,금성면,35.34467616,127.0374987,203333.0268,205030.3089,46710370,Y,127.0037145,35.30073159,127.0705248,35.38492488
46,전라남도,710,담양군,380,용면,35.40650792,127.0052672,200402.296,211889.56,46710380,Y,126.9568606,35.34377242,127.0529454,35.46579885
46,전라남도,710,담양군,390,월산면,35.35860956,126.9312902,193679.1031,206578.3898,46710390,Y,126.8759156,35.32565094,126.9840511,35.40632119
46,전라남도,710,담양군,400,수북면,35.30356214,126.9235339,192969.6761,200471.3632,46710400,Y,126.8801584,35.26004792,126.9578578,35.33539349
46,전라남도,710,담양군,410,대전면,35.28457095,126.8879451,189730.3519,198367.4974,46710410,Y,126.854697,35.24625725,126.9225923,35.32309052
46,전라남도,720,곡성군,250,곡성읍,35.28105086,127.2696062,224451.4979,198003.4329,46720250,Y,127.2284356,35.22681397,127.3298734,35.32849032
46,전라남도,720,곡성군,310,오곡면,35.23386361,127.3214624,229186.6277,192782.2629,46720310,Y,127.2555684,35.18601978,127.3770336,35.28526658
46,전라남도,720,곡성군,320,삼기면,35.2131467,127.2267561,220570.466,190460.1329,46720320,Y,127.1883805,35.17684125,127.2661233,35.255922
46,전라남도,720,곡성군,330,석곡면,35.15478088,127.2389837,221699.0005,183987.3068,46720330,Y,127.1890762,35.10132381,127.2871773,35.19853229
46,전라남도,720,곡성군,340,목사동면,35.10739414,127.3021457,227470.1113,178745.6694,46720340,Y,127.2454036,35.06939247,127.3483735,35.14841301
46,전라남도,720,곡성군,350,죽곡면,35.16179133,127.3395034,230856.4001,184791.3716,46720350,Y,127.2614152,35.09649545,127.4127356,35.22276847
46,전라남도,720,곡성군,360,고달면,35.27756324,127.3629512,232945.8895,197643.1215,46720360,Y,127.323585,35.22543608,127.4035678,35.32126429
46,전라남도,720,곡성군,370,옥과면,35.29545579,127.1414859,212793.1014,199578.0232,46720370,Y,127.0937138,35.25209296,127.1871306,35.33801756
46,전라남도,720,곡성군,380,입면,35.29593038,127.2095653,218986.089,199641.3553,46720380,Y,127.1674214,35.25691032,127.2424735,35.33670441
46,전라남도,720,곡성군,390,겸면,35.25315848,127.1773101,216060.5149,194890.3259,46720390,Y,127.1335554,35.21181505,127.2285168,35.28904792
46,전라남도,720,곡성군,400,오산면,35.23165076,127.1250727,211309.9094,192496.8179,46720400,Y,127.0809508,35.19390728,127.1844812,35.29109567
46,전라남도,730,구례군,250,구례읍,35.20299858,127.42639,238752.7955,189393.8154,46730250,Y,127.3668094,35.16230345,127.4845951,35.23761128
46,전라남도,730,구례군,310,문척면,35.16618403,127.4989336,245379.0472,185339.4868,46730310,Y,127.4611044,35.12385637,127.5339011,35.20157593
46,전라남도,730,구례군,320,간전면,35.15279822,127.5674344,251627.6174,183887.3775,46730320,Y,127.5185967,35.0946228,127.624764,35.20228846
46,전라남도,730,구례군,330,토지면,35.24008131,127.5620842,251086.0542,193568.2426,46730330,Y,127.4961787,35.18428391,127.6214539,35.31205011
46,전라남도,730,구례군,340,마산면,35.24277319,127.4991294,245353.8527,193836.5865,46730340,Y,127.4615189,35.19971852,127.5272425,35.29640691
46,전라남도,730,구례군,350,광의면,35.26967715,127.4677564,242484.5146,196808.1403,46730350,Y,127.4240344,35.22130325,127.5143153,35.30316591
46,전라남도,730,구례군,360,용방면,35.24772208,127.4238372,238499.0892,194354.4929,46730360,Y,127.3907527,35.2188335,127.460313,35.27780301
46,전라남도,730,구례군,370,산동면,35.31982005,127.4679536,242476.1558,202372.1319,46730370,Y,127.3801649,35.27297388,127.5726717,35.36665987
46,전라남도,770,고흥군,250,고흥읍,34.606756,127.2625426,224003.6693,123195.0393,46770250,Y,127.2022443,34.5676029,127.3164492,34.63904094
46,전라남도,770,고흥군,253,도양읍,34.53138008,127.1509762,213786.5912,114809.2768,46770253,Y,127.0890166,34.37358985,127.278793,34.61247622
46,전라남도,770,고흥군,310,풍양면,34.55738112,127.240737,222016.4816,117712.203,46770310,Y,127.1980324,34.51104687,127.2835044,34.6004879
46,전라남도,770,고흥군,320,도덕면,34.57727474,127.1834972,216758.7114,119907.4361,46770320,Y,127.1475329,34.51669913,127.217452,34.65164505
46,전라남도,770,고흥군,330,금산면,34.45968117,127.1685861,215411.7232,106861.473,46770330,Y,127.0806825,34.40683279,127.2402236,34.50571076
46,전라남도,770,고흥군,340,도화면,34.49846548,127.3214266,229442.2957,111196.7893,46770340,Y,127.2673213,34.4294782,127.3913935,34.54973782
46,전라남도,770,고흥군,350,포두면,34.56547735,127.3574682,232727.0967,118641.6317,46770350,Y,127.2739198,34.50381275,127.4623729,34.64009911
46,전라남도,770,고흥군,360,봉래면,34.44674233,127.4935155,245275.8987,105522.6447,46770360,Y,127.3938737,34.36458758,127.5832431,34.49581492
46,전라남도,770,고흥군,370,점암면,34.64432968,127.4003754,236629.6875,127404.6871,46770370,Y,127.3182646,34.58865088,127.4918548,34.68015839
46,전라남도,770,고흥군,380,과역면,34.68808288,127.3867948,235365.9223,132253.8188,46770380,Y,127.3144036,34.66181171,127.4718786,34.73389705
46,전라남도,770,고흥군,390,남양면,34.74154972,127.3591457,232811.0657,138175.1447,46770390,Y,127.3048758,34.69533294,127.4030674,34.779823
46,전라남도,770,고흥군,400,동강면,34.79531711,127.3355418,230629.9501,144133.13,46770400,Y,127.2764613,34.76935661,127.3934422,34.82788467
46,전라남도,770,고흥군,410,대서면,34.76244741,127.2817505,225717.34,140471.5018,46770410,Y,127.2374552,34.73072827,127.3362865,34.79270792
46,전라남도,770,고흥군,420,두원면,34.65947287,127.2761981,225240.5922,129046.0523,46770420,Y,127.2256058,34.61672411,127.3454985,34.71961824
46,전라남도,770,고흥군,440,영남면,34.60455485,127.4559525,241744.819,123013.502,46770440,Y,127.3984557,34.56332536,127.5144214,34.63763686
46,전라남도,770,고흥군,450,동일면,34.50953691,127.4663742,242749.384,112476.5903,46770450,Y,127.4338786,34.47852032,127.5381265,34.5507011
46,전라남도,780,보성군,250,보성읍,34.75093042,127.0699766,206329.695,139160.3524,46780250,Y,127.0116115,34.71121231,127.1179485,34.79337157
46,전라남도,780,보성군,253,벌교읍,34.84610594,127.3214996,229328.6085,149763.6722,46780253,Y,127.2248155,34.76470367,127.4800443,34.90192343
46,전라남도,780,보성군,310,노동면,34.81089682,127.0538947,204853.314,145811.4613,46780310,Y,127.0152582,34.76124275,127.0888733,34.86942444
46,전라남도,780,보성군,320,미력면,34.80869464,127.1064617,209663.9922,145571.0592,46780320,Y,127.0770138,34.76138844,127.1354071,34.85039814
46,전라남도,780,보성군,330,겸백면,34.82565626,127.1584803,214421.1543,147459.0751,46780330,Y,127.1122139,34.78829494,127.2133748,34.87737917
46,전라남도,780,보성군,340,율어면,34.86584546,127.2022097,218412.0964,151924.9326,46780340,Y,127.142666,34.8275704,127.2535598,34.90192296
46,전라남도,780,보성군,350,복내면,34.89932082,127.1225751,211126.1342,155626.696,46780350,Y,127.0792389,34.84163614,127.1866584,34.95280453
46,전라남도,780,보성군,360,문덕면,34.93869366,127.1847811,216804.4548,160003.5748,46780360,Y,127.1147955,34.89297078,127.2396879,34.98900479
46,전라남도,780,보성군,370,조성면,34.80368735,127.2390288,221794.9761,145036.4243,46780370,Y,127.1895074,34.76237115,127.2910509,34.83983322
46,전라남도,780,보성군,380,득량면,34.75128515,127.1681978,215323.4109,139209.9018,46780380,Y,127.1095977,34.6916183,127.2375893,34.79798412
46,전라남도,780,보성군,390,회천면,34.69204324,127.0943277,208564.2205,132629.6262,46780390,Y,127.0243137,34.63496137,127.1846761,34.73594179
46,전라남도,780,보성군,400,웅치면,34.70724666,127.0216562,201906.0138,134312.4505,46780400,Y,126.972103,34.67587893,127.0742567,34.74139007
46,전라남도,790,화순군,250,화순읍,35.06146321,126.9628054,196530.07,173609.7255,46790250,Y,126.8901704,35.01534621,127.0293548,35.11202225
46,전라남도,790,화순군,310,한천면,34.97055739,127.0328042,202919.7551,163524.1368,46790310,Y,126.9606255,34.92654793,127.1062711,35.02202145
46,전라남도,790,화순군,320,춘양면,34.94128877,126.9499181,195347.3861,160277.5709,46790320,Y,126.9086945,34.89058672,127.0093744,34.98516066
46,전라남도,790,화순군,330,청풍면,34.87605777,126.9538175,195699.8357,153040.3364,46790330,Y,126.9055834,34.82430123,126.9940644,34.9382773
46,전라남도,790,화순군,340,이양면,34.8908737,127.0300765,202671.9844,154683.172,46790340,Y,126.9787225,34.83558046,127.0892593,34.95398268
46,전라남도,790,화순군,350,능주면,35.00525667,126.9565199,195954.0648,167374.0716,46790350,Y,126.9260701,34.97426137,126.9765073,35.03240562
46,전라남도,790,화순군,360,도곡면,35.0066414,126.9100754,191714.7585,167530.4616,46790360,Y,126.8686194,34.96319832,126.9479551,35.04844513
46,전라남도,790,화순군,370,도암면,34.91226264,126.8895112,189825.3161,157061.251,46790370,Y,126.8239254,34.857203,126.9215123,34.98096612
46,전라남도,790,화순군,380,이서면,35.10652583,127.0686314,206180.8216,178610.664,46790380,Y,126.9975961,35.06897381,127.1331333,35.13839534
46,전라남도,790,화순군,400,동복면,35.07807625,127.1475558,213380.3391,175461.2534,46790400,Y,127.0920156,35.03461502,127.1930402,35.13228094
46,전라남도,790,화순군,420,동면,35.04114143,127.0433689,203879.9751,171354.6706,46790420,Y,126.99381,34.98564502,127.0976273,35.09105542
46,전라남도,800,장흥군,250,장흥읍,34.67977238,126.9056234,191272.6921,131268.6343,46800250,Y,126.8477186,34.62629454,126.9819293,34.71721404
46,전라남도,800,장흥군,253,관산읍,34.55244341,126.9397422,194391.1815,117140.6815,46800253,Y,126.8658905,34.49571297,127.0118182,34.60280959
46,전라남도,800,장흥군,310,용산면,34.61355263,126.9262705,193159.6614,123920.9824,46800310,Y,126.8497635,34.57129499,127.0090208,34.66083489
46,전라남도,800,장흥군,320,안양면,34.65514474,126.990666,199066.638,128532.3553,46800320,Y,126.9350627,34.60982268,127.0464378,34.68685395
46,전라남도,800,장흥군,330,장동면,34.74637021,126.9789822,197997.2667,138652.5455,46800330,Y,126.9243125,34.70587529,127.0247113,34.78830326
46,전라남도,800,장흥군,340,장평면,34.8080163,126.9631894,196554.0871,145492.0201,46800340,Y,126.8944843,34.75894139,127.0374762,34.85081624
46,전라남도,800,장흥군,350,유치면,34.79577655,126.8606312,187167.6948,144141.2548,46800350,Y,126.7932584,34.71360241,126.9214562,34.87721522
46,전라남도,800,장흥군,360,부산면,34.73273112,126.9097705,191658.3924,137143.0162,46800360,Y,126.86913,34.69671963,126.9479015,34.77452188
46,전라남도,800,장흥군,370,회진면,34.47727036,126.9374359,194173.729,108801.8291,46800370,Y,126.8995449,34.42939136,126.979361,34.50546806
46,전라남도,810,강진군,250,강진읍,34.63047876,126.7405556,176131.5739,125827.0528,46810250,Y,126.6823678,34.58882145,126.7833092,34.66627008
46,전라남도,810,강진군,310,군동면,34.64466788,126.823394,183730.3566,127384.5178,46810310,Y,126.7670995,34.60153431,126.8791597,34.6837421
46,전라남도,810,강진군,320,칠량면,34.57451025,126.8302481,184345.7776,119600.4111,46810320,Y,126.7761336,34.52827431,126.8858505,34.6216514
46,전라남도,810,강진군,330,대구면,34.51426885,126.81889,183290.7098,112919.4265,46810330,Y,126.7850387,34.46071969,126.8631757,34.54595661
46,전라남도,810,강진군,340,도암면,34.56511119,126.7228367,174486.968,118579.476,46810340,Y,126.6674502,34.51176908,126.7853086,34.63024483
46,전라남도,810,강진군,350,신전면,34.49683392,126.7174628,173972.0703,111006.9701,46810350,Y,126.6803627,34.4497432,126.7747721,34.53605237
46,전라남도,810,강진군,360,성전면,34.70895349,126.7121715,173554.3894,134539.2677,46810360,Y,126.6560101,34.65447393,126.7703504,34.76703783
46,전라남도,810,강진군,370,작천면,34.70915318,126.7706398,178910.8307,134548.1159,46810370,Y,126.7193624,34.66985186,126.8295339,34.75747335
46,전라남도,810,강진군,380,병영면,34.71061559,126.8255913,183944.9711,134700.0858,46810380,Y,126.7880963,34.67120373,126.8570556,34.74164524
46,전라남도,810,강진군,390,옴천면,34.75788314,126.7870838,180428.307,139950.9099,46810390,Y,126.7465517,34.73277508,126.8354305,34.78770758
46,전라남도,810,강진군,400,마량면,34.47266293,126.8304208,184341.907,108302.2235,46810400,Y,126.796801,34.44653472,126.8544264,34.50418544
46,전라남도,820,해남군,250,해남읍,34.55780496,126.5655033,160043.5247,117821.1195,46820250,Y,126.4766571,34.52014762,126.6328897,34.59755851
46,전라남도,820,해남군,310,삼산면,34.51102899,126.6048956,163639.8837,112616.6154,46820310,Y,126.5398975,34.45536781,126.6513934,34.54879586
46,전라남도,820,해남군,320,화산면,34.4831013,126.4946095,153495.9172,109563.4245,46820320,Y,126.4119526,34.42447527,126.5417812,34.52779281
46,전라남도,820,해남군,330,현산면,34.45386925,126.5696084,160372.0557,106288.4776,46820330,Y,126.5082577,34.38505791,126.6253949,34.51324623
46,전라남도,820,해남군,340,송지면,34.36796241,126.5348111,157130.3683,96772.56522,46820340,Y,126.4615833,34.29226918,126.5998435,34.42724382
46,전라남도,820,해남군,350,북평면,34.38892761,126.610484,164098.3877,99068.01789,46820350,Y,126.561703,34.30889185,126.6658622,34.46525503
46,전라남도,820,해남군,360,북일면,34.46093218,126.6794439,170467.5324,107034.7848,46820360,Y,126.6344328,34.41565987,126.7346823,34.51113894
46,전라남도,820,해남군,370,옥천면,34.56237578,126.6554824,168304.7334,118294.3134,46820370,Y,126.6092498,34.48360805,126.6951271,34.63272816
46,전라남도,820,해남군,380,계곡면,34.65494524,126.6359536,166549.7945,128571.7141,46820380,Y,126.5381266,34.5940142,126.7056955,34.69213919
46,전라남도,820,해남군,390,마산면,34.62144379,126.5562425,159226.3837,124884.3585,46820390,Y,126.4762177,34.57740189,126.638255,34.67984294
46,전라남도,820,해남군,400,황산면,34.57149788,126.4463604,149118.114,119394.1271,46820400,Y,126.3538058,34.51824331,126.5345872,34.618148
46,전라남도,820,해남군,410,산이면,34.65585757,126.4324776,147898.4062,128758.9396,46820410,Y,126.3438792,34.59457668,126.5256498,34.73071656
46,전라남도,820,해남군,420,문내면,34.60681767,126.3283097,138311.5608,123377.8149,46820420,Y,126.259035,34.55909921,126.3742922,34.64525706
46,전라남도,820,해남군,430,화원면,34.68881683,126.3057133,136301.7761,132487.8649,46820430,Y,126.2390723,34.6349734,126.3610875,34.76242272
46,전라남도,830,영암군,250,영암읍,34.79073782,126.7234447,174611.7276,143610.3951,46830250,Y,126.6517498,34.75388615,126.8009154,34.82205824
46,전라남도,830,영암군,253,삼호읍,34.75265723,126.4587984,150368.38,139485.4432,46830253,Y,126.361698,34.70711566,126.5662866,34.79447779
46,전라남도,830,영암군,310,덕진면,34.8300186,126.7018455,172648.0203,147973.823,46830310,Y,126.6411642,34.80985668,126.7486042,34.85384837
46,전라남도,830,영암군,320,금정면,34.85305395,126.781918,179978.7564,150510.0258,46830320,Y,126.7253907,34.8029749,126.8591882,34.90010012
46,전라남도,830,영암군,330,신북면,34.89222787,126.6899706,171583.4674,154877.8741,46830330,Y,126.6216655,34.84030783,126.7346367,34.94630616
46,전라남도,830,영암군,340,시종면,34.86967254,126.5922367,162638.4789,152407.4592,46830340,Y,126.543706,34.80851986,126.6355644,34.93023916
46,전라남도,830,영암군,350,도포면,34.84486637,126.6412886,167113.7401,149639.0671,46830350,Y,126.591148,34.8072683,126.6913427,34.88040246
46,전라남도,830,영암군,360,군서면,34.77959378,126.6365246,166652.4672,142399.0903,46830360,Y,126.588288,34.73169068,126.686897,34.82297408
46,전라남도,830,영암군,370,서호면,34.77241124,126.5754111,161055.3109,141623.9921,46830370,Y,126.5346754,34.72579638,126.6194582,34.82127768
46,전라남도,830,영암군,380,학산면,34.73191585,126.599369,163232.5695,137123.1296,46830380,Y,126.5108918,34.67387422,126.6814297,34.8031218
46,전라남도,830,영암군,390,미암면,34.70056239,126.5720381,160711.9615,133655.2608,46830390,Y,126.5286176,34.6649547,126.6151407,34.72549561
46,전라남도,840,무안군,250,무안읍,34.992504,126.4712101,151645.6511,166087.4601,46840250,Y,126.4168241,34.95800807,126.5169043,35.03917596
46,전라남도,840,무안군,253,일로읍,34.83383483,126.5083603,154950.2951,148466.1745,46840253,Y,126.45254,34.76935842,126.5533057,34.88928011
46,전라남도,840,무안군,256,삼향읍,34.84658791,126.4470524,149350.9082,149911.083,46840256,Y,126.3790381,34.79256486,126.4976738,34.88902898
46,전라남도,840,무안군,320,몽탄면,34.92301943,126.4999974,154234.9427,158364.4555,46840320,Y,126.4477449,34.86323728,126.5532391,34.98427801
46,전라남도,840,무안군,330,청계면,34.93145027,126.4286106,147717.4795,159334.8183,46840330,Y,126.381675,34.87052772,126.4753612,34.98896148
46,전라남도,840,무안군,340,현경면,35.03860777,126.4114456,146220.2746,171232.9243,46840340,Y,126.3312081,34.97737709,126.4774631,35.10541285
46,전라남도,840,무안군,350,망운면,35.00097045,126.3798366,143309.0923,167075.1378,46840350,Y,126.3104087,34.96595787,126.4086797,35.02938147
46,전라남도,840,무안군,360,해제면,35.10218921,126.2911082,135288.8322,178358.5474,46840360,Y,126.2411192,35.04143741,126.3482959,35.16731286
46,전라남도,840,무안군,370,운남면,34.95183366,126.338031,139456.5221,161648.091,46840370,Y,126.2947881,34.91403061,126.379606,34.99123495
46,전라남도,860,함평군,250,함평읍,35.06802843,126.4887317,153288.5311,174457.8482,46860250,Y,126.4357953,35.02092917,126.5318925,35.11464821
46,전라남도,860,함평군,310,손불면,35.14153192,126.4316039,148124.9731,182641.3197,46860310,Y,126.3689381,35.09566238,126.4858648,35.18664854
46,전라남도,860,함평군,320,신광면,35.1627116,126.4877916,153257.1195,184963.2999,46860320,Y,126.4349386,35.11032349,126.5334733,35.19386814
46,전라남도,860,함평군,330,학교면,35.02069454,126.5617202,159922.9312,169174.5183,46860330,Y,126.5257472,34.97283685,126.5996503,35.06503289
46,전라남도,860,함평군,340,엄다면,35.01346784,126.5141266,155575.2959,168393.056,46860340,Y,126.4805068,34.97522066,126.5460505,35.05371393
46,전라남도,860,함평군,350,대동면,35.10013697,126.5394614,157932.9781,177997.2537,46860350,Y,126.4900584,35.05134272,126.5958938,35.17210217
46,전라남도,860,함평군,360,나산면,35.12181589,126.6048316,163902.1813,180377.2596,46860360,Y,126.5478597,35.08692388,126.6557487,35.15616538
46,전라남도,860,함평군,370,해보면,35.16992768,126.575497,161251.0197,185726.1106,46860370,Y,126.5301469,35.13370767,126.6221352,35.20130946
46,전라남도,860,함평군,380,월야면,35.19079555,126.6263533,165893.6265,188022.2094,46860380,Y,126.5836284,35.14864369,126.6721017,35.23565636
46,전라남도,870,영광군,250,영광읍,35.29454644,126.505782,154969.5429,199581.2229,46870250,Y,126.4564982,35.23662483,126.5579665,35.35628964
46,전라남도,870,영광군,253,백수읍,35.30223185,126.4021837,145549.7982,200485.9376,46870253,Y,126.3195443,35.24651379,126.4710651,35.37647683
46,전라남도,870,영광군,256,홍농읍,35.40164474,126.4444267,149455.1388,211494.0461,46870256,Y,126.3971327,35.36838394,126.4928394,35.43269765
46,전라남도,870,영광군,310,대마면,35.29953273,126.5916887,162785.5141,200099.1621,46870310,Y,126.5415883,35.26795081,126.644767,35.3358664
